 Charge Transfer (eV)  Eigenvalues Row0 (eV)  Eigenvalues Row1 (eV)  Eigenvalues Row2 (eV)  Eigenvalues Row3 (eV)  Eigenvalues Row4 (eV)  Eigenvalues Row5 (eV)  Eigenvalues Row6 (eV)  Eigenvalues Row7 (eV)  Eigenvalues Row8 (eV)  Eigenvalues Row9 (eV)  Eigenvalues Row10 (eV)  Eigenvalues Row11 (eV)  Eigenvalues Row12 (eV)  Eigenvalues Row13 (eV)  Eigenvalues Row14 (eV)  Eigenvalues Row15 (eV)  Eigenvalues Row16 (eV)  Eigenvalues Row17 (eV)  Eigenvalues Row18 (eV)  Eigenvalues Row19 (eV)  Eigenvalues Row20 (eV)  Eigenvalues Row21 (eV)  Eigenvalues Row22 (eV)  Eigenvalues Row23 (eV)  Eigenvalues Row24 (eV)  Eigenvalues Row25 (eV)  Eigenvalues Row26 (eV)  Eigenvalues Row27 (eV)  Eigenvalues Row28 (eV)  Eigenvalues Row29 (eV)  Eigenvalues Row30 (eV)  Eigenvalues Row31 (eV)  Eigenvalues Row32 (eV)  Eigenvalues Row33 (eV)  Eigenvalues Row34 (eV)  Eigenvalues Row35 (eV)  Eigenvalues Row36 (eV)  Eigenvalues Row37 (eV)  Eigenvalues Row38 (eV)  Eigenvalues Row39 (eV)  Eigenvalues Row40 (eV)  Eigenvalues Row41 (eV)  Eigenvalues Row42 (eV)  Eigenvalues Row43 (eV)  Eigenvalues Row44 (eV)  Eigenvalues Row45 (eV)  Eigenvalues Row46 (eV)  Eigenvalues Row47 (eV)  Eigenvalues Row48 (eV)  Eigenvalues Row49 (eV)  Eigenvalues Row50 (eV)  Eigenvalues Row51 (eV)  Eigenvalues Row52 (eV)  Eigenvalues Row53 (eV)  Eigenvalues Row54 (eV)  Eigenvalues Row55 (eV)  Eigenvalues Row56 (eV)  Eigenvalues Row57 (eV)  Eigenvalues Row58 (eV)  Eigenvalues Row59 (eV)  Eigenvalues Row60 (eV)  Eigenvalues Row61 (eV)  Eigenvalues Row62 (eV)  Eigenvalues Row63 (eV)  Eigenvalues Row64 (eV)  Eigenvalues Row65 (eV)  Eigenvalues Row66 (eV)  Eigenvalues Row67 (eV)  Eigenvalues Row68 (eV)  Eigenvalues Row69 (eV)  Eigenvalues Row70 (eV)  Eigenvalues Row71 (eV)  Eigenvalues Row72 (eV)  Eigenvalues Row73 (eV)  Eigenvalues Row74 (eV)  Eigenvalues Row75 (eV)  Eigenvalues Row76 (eV)  Eigenvalues Row77 (eV)  Eigenvalues Row78 (eV)  Eigenvalues Row79 (eV)  Eigenvalues Row80 (eV)  Eigenvalues Row81 (eV)  Eigenvalues Row82 (eV)  Eigenvalues Row83 (eV)  Eigenvalues Row84 (eV)  Eigenvalues Row85 (eV)  Eigenvalues Row86 (eV)  Eigenvalues Row87 (eV)  Eigenvalues Row88 (eV)  Eigenvalues Row89 (eV)  Eigenvalues Row90 (eV)  Eigenvalues Row91 (eV)  Eigenvalues Row92 (eV)  Eigenvalues Row93 (eV)  Eigenvalues Row94 (eV)  Eigenvalues Row95 (eV)  Eigenvalues Row96 (eV)  Eigenvalues Row97 (eV)  Eigenvalues Row98 (eV)  Eigenvalues Row99 (eV)  Eigenvalues Row100 (eV)  Eigenvalues Row101 (eV)  Eigenvalues Row102 (eV)  Eigenvalues Row103 (eV)  Eigenvalues Row104 (eV)  Eigenvalues Row105 (eV)  Eigenvalues Row106 (eV)  Eigenvalues Row107 (eV)  Eigenvalues Row108 (eV)  Eigenvalues Row109 (eV)  Eigenvalues Row110 (eV)  Eigenvalues Row111 (eV)  Eigenvalues Row112 (eV)  Eigenvalues Row113 (eV)  Eigenvalues Row114 (eV)  Eigenvalues Row115 (eV)  Eigenvalues Row116 (eV)  Eigenvalues Row117 (eV)  Eigenvalues Row118 (eV)  Eigenvalues Row119 (eV)  Eigenvalues Row120 (eV)  Eigenvalues Row121 (eV)  Eigenvalues Row122 (eV)  Eigenvalues Row123 (eV)  Eigenvalues Row124 (eV)  Eigenvalues Row125 (eV)  Eigenvalues Row126 (eV)  Eigenvalues Row127 (eV)  Eigenvalues Row128 (eV)  Eigenvalues Row129 (eV)  Eigenvalues Row130 (eV)  Eigenvalues Row131 (eV)  Eigenvalues Row132 (eV)  Eigenvalues Row133 (eV)  Eigenvalues Row134 (eV)  Eigenvalues Row135 (eV)  Eigenvalues Row136 (eV)  Eigenvalues Row137 (eV)  Eigenvalues Row138 (eV)  Eigenvalues Row139 (eV)  Eigenvalues Row140 (eV)  Eigenvalues Row141 (eV)  Eigenvalues Row142 (eV)  Eigenvalues Row143 (eV)  Eigenvalues Row144 (eV)  Eigenvalues Row145 (eV)  Eigenvalues Row146 (eV)  Eigenvalues Row147 (eV)  Eigenvalues Row148 (eV)  Eigenvalues Row149 (eV)  Eigenvalues Row150 (eV)  Eigenvalues Row151 (eV)  Eigenvalues Row152 (eV)  Eigenvalues Row153 (eV)  Eigenvalues Row154 (eV)  Eigenvalues Row155 (eV)  Eigenvalues Row156 (eV)  Eigenvalues Row157 (eV)  Eigenvalues Row158 (eV)  Eigenvalues Row159 (eV)  Eigenvalues Row160 (eV)  Eigenvalues Row161 (eV)  Eigenvalues Row162 (eV)  Eigenvalues Row163 (eV)  Eigenvalues Row164 (eV)  Eigenvalues Row165 (eV)  Eigenvalues Row166 (eV)  Eigenvalues Row167 (eV)  Eigenvalues Row168 (eV)  Eigenvalues Row169 (eV)  Eigenvalues Row170 (eV)  Eigenvalues Row171 (eV)  Eigenvalues Row172 (eV)  Eigenvalues Row173 (eV)  Eigenvalues Row174 (eV)  Eigenvalues Row175 (eV)  Eigenvalues Row176 (eV)  Eigenvalues Row177 (eV)  Eigenvalues Row178 (eV)  Eigenvalues Row179 (eV)  Eigenvalues Row180 (eV)  Eigenvalues Row181 (eV)  Eigenvalues Row182 (eV)  Eigenvalues Row183 (eV)  Eigenvalues Row184 (eV)  Eigenvalues Row185 (eV)  Eigenvalues Row186 (eV)  Eigenvalues Row187 (eV)  Eigenvalues Row188 (eV)  Eigenvalues Row189 (eV)
             0.476263                    0.0           1.776357e-14               0.000371               0.780371               0.780371               1.014279               1.020113               1.020113               1.096968               1.096968                1.131202                1.131202                1.146379                1.159896                1.179444                1.576853                1.577543                1.577543                1.724343                1.730324                1.755923                1.755923                1.782220                1.782220                1.949644                2.012874                2.012874                2.152311                2.334457                2.334457                2.606942                2.606942                2.610119                2.817367                2.821380                2.828007                2.828007                2.839277                2.839277                3.457805                3.460187                3.460437                3.460437                3.461252                3.461320                3.461320                3.462856                3.462856                3.462910                3.542536                3.542536                3.741061                3.741061                3.772965                4.409986                4.628937                4.628937                4.637866                4.672433                4.672433                4.680669                4.680669                4.684998                4.714712                4.749710                4.757955                4.757955                4.773937                4.773937                4.776409                4.800347                4.815774                4.815774                4.820005                4.856083                4.856083                4.862247                4.863642                4.863642                4.879534                4.891746                4.891746                5.577389                5.580127                5.580127                5.623135                5.623135                5.645904                5.645904                5.652815                5.662045                5.704266                5.707191                5.707191                5.753502                5.753502                5.754108                5.754108                5.800289                5.807667                 5.811763                 5.846171                 5.847243                 5.858802                 5.858802                 5.915847                 5.915847                 5.926551                 5.926551                 5.985084                 5.985084                 6.064237                 6.064237                 6.065098                 6.086065                 6.114175                 6.114175                 6.242263                 6.246296                 6.270570                 6.270570                 6.289686                 6.289686                 6.522234                 6.582254                 6.582254                 6.793285                 6.793285                 6.803282                 6.834934                 6.956843                 6.956843                 6.960782                 6.965427                 6.965427                 6.984103                 6.993630                 7.112727                 7.112727                 7.337192                 7.337192                 7.530239                 7.530239                 7.608896                 9.552656                 9.796845                 9.796847                 9.796847                 9.877704                 9.877704                10.752153                11.366470                11.366509                11.366509                11.369491                11.369491                11.371028                11.371028                11.372626                11.372724                11.384189                11.385197                11.385197                11.392037                11.392615                11.392615                11.395692                11.395851                11.395851                11.397241                11.397241                11.398008                11.400747                11.414245                11.414245                12.964733                12.965533                12.965533                12.971957                12.971957                12.976422                12.976511                12.977790                12.977790                12.980356                12.980356                12.984629                12.986234                12.986234                13.024935
             0.487879                    0.0           1.776357e-14               0.000373               0.782664               0.782664               1.012967               1.018921               1.018921               1.095763               1.095763                1.130034                1.130034                1.146567                1.158689                1.181718                1.576187                1.576835                1.576835                1.723701                1.729763                1.755501                1.755501                1.781960                1.781960                1.951042                2.014422                2.014422                2.154588                2.336640                2.336640                2.605947                2.605947                2.609169                2.816502                2.820491                2.826957                2.826957                2.838119                2.838119                3.462887                3.465265                3.465516                3.465516                3.466326                3.466364                3.466364                3.467933                3.467933                3.467986                3.542679                3.542679                3.741410                3.741410                3.773544                4.412869                4.632601                4.632601                4.641818                4.676567                4.676567                4.684505                4.684505                4.688283                4.719020                4.754273                4.761920                4.761920                4.778174                4.778174                4.780350                4.805338                4.819475                4.819475                4.823641                4.861005                4.861005                4.867214                4.868413                4.868413                4.884173                4.896761                4.896761                5.580262                5.582931                5.582931                5.625850                5.625850                5.648440                5.648440                5.655397                5.664503                5.709326                5.712131                5.712131                5.758499                5.758499                5.759141                5.759141                5.805243                5.812703                 5.816614                 5.850932                 5.852033                 5.863508                 5.863508                 5.920649                 5.920649                 5.931411                 5.931411                 5.985516                 5.985516                 6.069246                 6.069246                 6.070120                 6.088195                 6.116231                 6.116231                 6.244430                 6.248332                 6.272437                 6.272437                 6.291281                 6.291281                 6.521922                 6.581941                 6.581941                 6.793347                 6.793347                 6.803319                 6.834810                 6.956997                 6.956997                 6.959704                 6.965443                 6.965443                 6.984070                 6.993175                 7.111261                 7.111261                 7.336308                 7.336308                 7.529341                 7.529341                 7.607877                 9.561846                 9.810818                 9.810820                 9.810820                 9.890840                 9.890840                10.751733                11.381489                11.381527                11.381527                11.384488                11.384488                11.386018                11.386018                11.387611                11.387711                11.399037                11.400046                11.400046                11.406819                11.407411                11.407411                11.410481                11.410653                11.410653                11.412015                11.412015                11.412767                11.415454                11.428869                11.428869                12.980555                12.981355                12.981355                12.987726                12.987726                12.992205                12.992292                12.993567                12.993567                12.996123                12.996123                13.000305                13.001944                13.001944                13.040144
             0.499495                    0.0           2.220446e-14               0.000375               0.784954               0.784954               1.011657               1.017733               1.017733               1.094560               1.094560                1.128868                1.128868                1.146494                1.157482                1.184257                1.575515                1.576120                1.576120                1.723053                1.729197                1.755073                1.755073                1.781694                1.781694                1.952441                2.015972                2.015972                2.156869                2.338827                2.338827                2.604965                2.604965                2.608232                2.815649                2.819614                2.825919                2.825919                2.836973                2.836973                3.467988                3.470363                3.470613                3.470613                3.471419                3.471421                3.471421                3.473029                3.473029                3.473081                3.542826                3.542826                3.741759                3.741759                3.774122                4.415757                4.636270                4.636270                4.645783                4.680713                4.680713                4.688343                4.688343                4.691552                4.723340                4.758837                4.765823                4.765823                4.782440                4.782440                4.784274                4.810343                4.823258                4.823258                4.827355                4.865941                4.865941                4.872196                4.873212                4.873212                4.888846                4.901802                4.901802                5.583167                5.585768                5.585768                5.628590                5.628590                5.651007                5.651007                5.658007                5.666993                5.714408                5.717100                5.717100                5.763519                5.763519                5.764194                5.764194                5.810216                5.817760                 5.821490                 5.855711                 5.856841                 5.868220                 5.868220                 5.925447                 5.925447                 5.936280                 5.936280                 5.985998                 5.985998                 6.074266                 6.074266                 6.075158                 6.090350                 6.118323                 6.118323                 6.246626                 6.250393                 6.274328                 6.274328                 6.292900                 6.292900                 6.521643                 6.581660                 6.581660                 6.793447                 6.793447                 6.803393                 6.834699                 6.957189                 6.957189                 6.958627                 6.965496                 6.965496                 6.984076                 6.992784                 7.109823                 7.109823                 7.335457                 7.335457                 7.528477                 7.528477                 7.606891                 9.570985                 9.824823                 9.824825                 9.824825                 9.904016                 9.904016                10.751420                11.396533                11.396570                11.396570                11.399510                11.399510                11.401034                11.401034                11.402622                11.402724                11.413913                11.414923                11.414923                11.421630                11.422235                11.422235                11.425297                11.425483                11.425483                11.426817                11.426817                11.427555                11.430191                11.443524                11.443524                12.996398                12.997200                12.997200                13.003517                13.003517                13.008011                13.008096                13.009366                13.009366                13.011911                13.011911                13.016005                13.017677                13.017677                13.055386
             0.511111                    0.0           1.865175e-14               0.000377               0.787239               0.787239               1.010347               1.016551               1.016551               1.093359               1.093359                1.127705                1.127705                1.146211                1.156277                1.187008                1.574837                1.575397                1.575397                1.722398                1.728627                1.754640                1.754640                1.781422                1.781422                1.953842                2.017524                2.017524                2.159155                2.341019                2.341019                2.603996                2.603996                2.607308                2.814807                2.818751                2.824892                2.824892                2.835839                2.835839                3.473107                3.475479                3.475729                3.475729                3.476493                3.476493                3.476530                3.478144                3.478144                3.478194                3.542978                3.542978                3.742106                3.742106                3.774699                4.418652                4.639943                4.639943                4.649762                4.684870                4.684870                4.692182                4.692182                4.694804                4.727673                4.763403                4.769660                4.769660                4.786741                4.786741                4.788183                4.815363                4.827120                4.827120                4.831147                4.870893                4.870893                4.877193                4.878036                4.878036                4.893550                4.906868                4.906868                5.586104                5.588639                5.588639                5.631356                5.631356                5.653605                5.653605                5.660646                5.669515                5.719509                5.722096                5.722096                5.768561                5.768561                5.769267                5.769267                5.815210                5.822837                 5.826389                 5.860507                 5.861667                 5.872938                 5.872938                 5.930237                 5.930237                 5.941155                 5.941155                 5.986539                 5.986539                 6.079296                 6.079296                 6.080212                 6.092530                 6.120455                 6.120455                 6.248849                 6.252479                 6.276246                 6.276246                 6.294541                 6.294541                 6.521397                 6.581410                 6.581410                 6.793586                 6.793586                 6.803503                 6.834602                 6.957421                 6.957421                 6.957552                 6.965587                 6.965587                 6.984121                 6.992458                 7.108414                 7.108414                 7.334641                 7.334641                 7.527648                 7.527648                 7.605938                 9.580070                 9.838858                 9.838860                 9.838860                 9.917234                 9.917234                10.751215                11.411603                11.411638                11.411638                11.414557                11.414557                11.416076                11.416076                11.417659                11.417762                11.428816                11.429827                11.429827                11.436468                11.437086                11.437086                11.440141                11.440341                11.440341                11.441647                11.441647                11.442372                11.444958                11.458208                11.458208                13.012264                13.013066                13.013066                13.019331                13.019331                13.023838                13.023921                13.025187                13.025187                13.027722                13.027722                13.031729                13.033433                13.033433                13.070661
             0.522727                    0.0           2.131628e-14               0.000379               0.789519               0.789519               1.009039               1.015375               1.015375               1.092159               1.092159                1.126544                1.126544                1.145761                1.155073                1.189929                1.574154                1.574668                1.574668                1.721738                1.728051                1.754201                1.754201                1.781145                1.781145                1.955245                2.019077                2.019077                2.161445                2.343214                2.343214                2.603041                2.603041                2.606397                2.813979                2.817900                2.823877                2.823877                2.834718                2.834718                3.478245                3.480614                3.480863                3.480863                3.481576                3.481576                3.481661                3.483278                3.483278                3.483327                3.543137                3.543137                3.742452                3.742452                3.775275                4.421553                4.643621                4.643621                4.653753                4.689040                4.689040                4.696022                4.696022                4.698039                4.732018                4.767968                4.773434                4.773434                4.791080                4.791080                4.792082                4.820396                4.831063                4.831063                4.835016                4.875861                4.875861                4.882205                4.882886                4.882886                4.898285                4.911959                4.911959                5.589074                5.591544                5.591544                5.634148                5.634148                5.656234                5.656234                5.663314                5.672070                5.724631                5.727119                5.727119                5.773625                5.773625                5.774361                5.774361                5.820223                5.827934                 5.831312                 5.865320                 5.866511                 5.877659                 5.877659                 5.935013                 5.935013                 5.946034                 5.946034                 5.987149                 5.987149                 6.084335                 6.084335                 6.085283                 6.094735                 6.122627                 6.122627                 6.251101                 6.254590                 6.278188                 6.278188                 6.296206                 6.296206                 6.521182                 6.581192                 6.581192                 6.793763                 6.793763                 6.803651                 6.834520                 6.956481                 6.957693                 6.957693                 6.965715                 6.965715                 6.984204                 6.992195                 7.107033                 7.107033                 7.333858                 7.333858                 7.526853                 7.526853                 7.605019                 9.589097                 9.852924                 9.852926                 9.852926                 9.930494                 9.930494                10.751124                11.426698                11.426732                11.426732                11.429630                11.429630                11.431142                11.431142                11.432721                11.432825                11.443746                11.444758                11.444758                11.451335                11.451965                11.451965                11.455012                11.455226                11.455226                11.456505                11.456505                11.457219                11.459753                11.472922                11.472922                13.028152                13.028954                13.028954                13.035167                13.035167                13.039687                13.039769                13.041030                13.041030                13.043555                13.043555                13.047475                13.049212                13.049212                13.085968
             0.534343                    0.0           1.243450e-14               0.000381               0.791795               0.791795               1.007732               1.014204               1.014204               1.090962               1.090962                1.125385                1.125385                1.145180                1.153869                1.192985                1.573465                1.573932                1.573932                1.721070                1.727472                1.753756                1.753756                1.780862                1.780862                1.956650                2.020631                2.020631                2.163740                2.345413                2.345413                2.602099                2.602099                2.605499                2.813162                2.817061                2.822873                2.822873                2.833608                2.833608                3.483402                3.485768                3.486016                3.486016                3.486671                3.486671                3.486809                3.488430                3.488430                3.488478                3.543303                3.543303                3.742798                3.742798                3.775850                4.424461                4.647302                4.647302                4.657758                4.693221                4.693221                4.699864                4.699864                4.701257                4.736375                4.772531                4.777145                4.777145                4.795459                4.795459                4.795975                4.825444                4.835083                4.835083                4.838962                4.880844                4.880844                4.887232                4.887759                4.887759                4.903048                4.917072                4.917072                5.592076                5.594483                5.594483                5.636967                5.636967                5.658894                5.658894                5.666010                5.674658                5.729773                5.732167                5.732167                5.778711                5.778711                5.779475                5.779475                5.825256                5.833051                 5.836259                 5.870150                 5.871373                 5.882382                 5.882382                 5.939764                 5.939764                 5.950914                 5.950914                 5.987843                 5.987843                 6.089381                 6.089381                 6.090369                 6.096965                 6.124841                 6.124841                 6.253381                 6.256726                 6.280156                 6.280156                 6.297895                 6.297895                 6.521000                 6.581005                 6.581005                 6.793979                 6.793979                 6.803836                 6.834451                 6.955416                 6.958004                 6.958004                 6.965881                 6.965881                 6.984327                 6.991993                 7.105681                 7.105681                 7.333108                 7.333108                 7.526092                 7.526092                 7.604134                 9.598065                 9.867021                 9.867023                 9.867023                 9.943793                 9.943793                10.751147                11.441817                11.441851                11.441851                11.444728                11.444728                11.446235                11.446235                11.447809                11.447914                11.458704                11.459716                11.459716                11.466229                11.466871                11.466871                11.469910                11.470139                11.470139                11.471391                11.471391                11.472094                11.474577                11.487665                11.487665                13.044061                13.044864                13.044864                13.051026                13.051026                13.055559                13.055639                13.056895                13.056895                13.059411                13.059411                13.063245                13.065013                13.065013                13.101308
             0.545960                    0.0           1.953993e-14               0.000383               0.794065               0.794065               1.006427               1.013039               1.013039               1.089765               1.089765                1.124229                1.124229                1.144495                1.152667                1.196147                1.572771                1.573189                1.573189                1.720397                1.726887                1.753306                1.753306                1.780573                1.780573                1.958057                2.022186                2.022186                2.166038                2.347616                2.347616                2.601170                2.601170                2.604615                2.812357                2.816235                2.821882                2.821882                2.832511                2.832511                3.488578                3.490940                3.491185                3.491185                3.491774                3.491774                3.491977                3.493601                3.493601                3.493648                3.543480                3.543480                3.743142                3.743142                3.776424                4.427374                4.650987                4.650987                4.661775                4.697413                4.697413                4.703706                4.703706                4.704457                4.740745                4.777091                4.780798                4.780798                4.799867                4.799879                4.799879                4.830506                4.839179                4.839179                4.842981                4.885842                4.885842                4.892274                4.892656                4.892656                4.907839                4.922209                4.922209                5.595110                5.597455                5.597455                5.639814                5.639814                5.661586                5.661586                5.668736                5.677278                5.734935                5.737241                5.737241                5.783819                5.783819                5.784608                5.784608                5.830308                5.838187                 5.841228                 5.874997                 5.876253                 5.887104                 5.887104                 5.944479                 5.944479                 5.955789                 5.955789                 5.988640                 5.988640                 6.094431                 6.094431                 6.095472                 6.099221                 6.127100                 6.127100                 6.255690                 6.258887                 6.282150                 6.282150                 6.299606                 6.299606                 6.520850                 6.580850                 6.580850                 6.794234                 6.794234                 6.804059                 6.834398                 6.954357                 6.958355                 6.958355                 6.966084                 6.966084                 6.984488                 6.991852                 7.104358                 7.104358                 7.332393                 7.332393                 7.525366                 7.525366                 7.603282                 9.606968                 9.881148                 9.881150                 9.881150                 9.957134                 9.957134                10.751289                11.456962                11.456995                11.456995                11.459851                11.459851                11.461352                11.461352                11.462922                11.463028                11.473688                11.474701                11.474701                11.481152                11.481804                11.481804                11.484836                11.485079                11.485079                11.486306                11.486306                11.486998                11.489430                11.502438                11.502438                13.059993                13.060796                13.060796                13.066907                13.066907                13.071453                13.071531                13.072783                13.072783                13.075288                13.075288                13.079037                13.080838                13.080838                13.116680
             0.557576                    0.0           2.220446e-14               0.000385               0.796330               0.796330               1.005122               1.011880               1.011880               1.088571               1.088571                1.123075                1.123075                1.143728                1.151465                1.199393                1.572071                1.572438                1.572438                1.719717                1.726298                1.752850                1.752850                1.780279                1.780279                1.959465                2.023742                2.023742                2.168341                2.349823                2.349823                2.600254                2.600254                2.603743                2.811565                2.815422                2.820902                2.820902                2.831425                2.831425                3.493772                3.496131                3.496371                3.496371                3.496884                3.496884                3.497162                3.498791                3.498791                3.498836                3.543671                3.543671                3.743486                3.743486                3.776997                4.430294                4.654675                4.654675                4.665806                4.701617                4.701617                4.707550                4.707550                4.707641                4.745128                4.781645                4.784396                4.784396                4.803762                4.804341                4.804341                4.835582                4.843347                4.843347                4.847072                4.890855                4.890855                4.897330                4.897575                4.897575                4.912657                4.927367                4.927367                5.598177                5.600461                5.600461                5.642688                5.642688                5.664310                5.664310                5.671492                5.679931                5.740117                5.742340                5.742340                5.788948                5.788948                5.789761                5.789761                5.835378                5.843343                 5.846220                 5.879861                 5.881151                 5.891822                 5.891822                 5.949143                 5.949143                 5.960655                 5.960655                 5.989563                 5.989563                 6.099481                 6.099481                 6.100589                 6.101501                 6.129408                 6.129408                 6.258027                 6.261074                 6.284169                 6.284169                 6.301341                 6.301341                 6.520732                 6.580727                 6.580727                 6.794527                 6.794527                 6.804319                 6.834359                 6.953306                 6.958745                 6.958745                 6.966325                 6.966325                 6.984688                 6.991770                 7.103064                 7.103064                 7.331712                 7.331712                 7.524674                 7.524674                 7.602463                 9.615806                 9.895306                 9.895308                 9.895308                 9.970515                 9.970515                10.751553                11.472132                11.472164                11.472164                11.474999                11.474999                11.476495                11.476495                11.478060                11.478167                11.488700                11.489713                11.489713                11.496102                11.496764                11.496764                11.499789                11.500046                11.500046                11.501248                11.501248                11.501931                11.504312                11.517240                11.517240                13.075946                13.076750                13.076750                13.082810                13.082810                13.087368                13.087445                13.088692                13.088692                13.091188                13.091188                13.094853                13.096685                13.096685                13.132083
             0.569192                    0.0           1.776357e-14               0.000387               0.798588               0.798588               1.003819               1.010727               1.010727               1.087379               1.087379                1.121925                1.121925                1.142896                1.150265                1.202707                1.571366                1.571681                1.571681                1.719031                1.725705                1.752388                1.752388                1.779979                1.779979                1.960875                2.025300                2.025300                2.170648                2.352034                2.352034                2.599352                2.599352                2.602885                2.810785                2.814622                2.819933                2.819933                2.830352                2.830352                3.498985                3.501341                3.501571                3.501571                3.501997                3.501997                3.502367                3.503999                3.503999                3.504044                3.543881                3.543881                3.743828                3.743828                3.777569                4.433219                4.658365                4.658365                4.669850                4.705833                4.705833                4.710806                4.711395                4.711395                4.749523                4.786192                4.787945                4.787945                4.807666                4.808844                4.808844                4.840672                4.847584                4.847584                4.851232                4.895884                4.895884                4.902402                4.902516                4.902516                4.917499                4.932547                4.932547                5.601277                5.603501                5.603501                5.645592                5.645592                5.667066                5.667066                5.674277                5.682617                5.745319                5.747463                5.747463                5.794099                5.794099                5.794934                5.794934                5.840468                5.848519                 5.851234                 5.884742                 5.886067                 5.896535                 5.896535                 5.953731                 5.953731                 5.965503                 5.965503                 5.990646                 5.990646                 6.103807                 6.104526                 6.104526                 6.105723                 6.131769                 6.131769                 6.260392                 6.263285                 6.286214                 6.286214                 6.303099                 6.303099                 6.520647                 6.580636                 6.580636                 6.794859                 6.794859                 6.804617                 6.834335                 6.952264                 6.959175                 6.959175                 6.966604                 6.966604                 6.984927                 6.991746                 7.101799                 7.101799                 7.331065                 7.331065                 7.524017                 7.524017                 7.601678                 9.624574                 9.909494                 9.909496                 9.909496                 9.983935                 9.983935                10.751941                11.487327                11.487358                11.487358                11.490173                11.490173                11.491662                11.491662                11.493224                11.493332                11.503738                11.504751                11.504751                11.511080                11.511752                11.511752                11.514769                11.515041                11.515041                11.516218                11.516218                11.516892                11.519223                11.532071                11.532071                13.091921                13.092725                13.092725                13.098736                13.098736                13.103306                13.103380                13.104623                13.104623                13.107110                13.107110                13.110691                13.112555                13.112555                13.147518
             0.580808                    0.0           1.776357e-14               0.000389               0.800841               0.800841               1.002518               1.009581               1.009581               1.086188               1.086188                1.120776                1.120776                1.142012                1.149065                1.206075                1.570656                1.570917                1.570917                1.718339                1.725106                1.751920                1.751920                1.779673                1.779673                1.962286                2.026859                2.026859                2.172959                2.354248                2.354248                2.598462                2.598462                2.602039                2.810017                2.813834                2.818977                2.818977                2.829292                2.829292                3.504217                3.506569                3.506777                3.506777                3.507112                3.507112                3.507590                3.509226                3.509226                3.509270                3.544119                3.544119                3.744169                3.744169                3.778140                4.436151                4.662059                4.662059                4.673907                4.710059                4.710059                4.713955                4.715242                4.715242                4.753930                4.790730                4.791452                4.791452                4.811585                4.813386                4.813386                4.845777                4.851888                4.851888                4.855458                4.900927                4.900927                4.907478                4.907478                4.907488                4.922367                4.937748                4.937748                5.604409                5.606575                5.606575                5.648523                5.648523                5.669854                5.669854                5.677092                5.685336                5.750541                5.752610                5.752610                5.799270                5.799270                5.800126                5.800126                5.845576                5.853714                 5.856270                 5.889640                 5.891001                 5.901238                 5.901238                 5.958214                 5.958214                 5.970323                 5.970323                 5.991935                 5.991935                 6.106138                 6.109559                 6.109559                 6.110871                 6.134191                 6.134191                 6.262787                 6.265521                 6.288284                 6.288284                 6.304880                 6.304880                 6.520594                 6.580577                 6.580577                 6.795230                 6.795230                 6.804952                 6.834327                 6.951233                 6.959644                 6.959644                 6.966920                 6.966920                 6.985206                 6.991779                 7.100563                 7.100563                 7.330452                 7.330452                 7.523395                 7.523395                 7.600927                 9.633269                 9.923713                 9.923714                 9.923714                 9.997396                 9.997396                10.752457                11.502547                11.502576                11.502576                11.505371                11.505371                11.506855                11.506855                11.508412                11.508521                11.518803                11.519816                11.519816                11.526086                11.526766                11.526766                11.529776                11.530062                11.530062                11.531215                11.531215                11.531881                11.534162                11.546931                11.546931                13.107917                13.108723                13.108723                13.114683                13.114683                13.119265                13.119338                13.120577                13.120577                13.123054                13.123054                13.126553                13.128448                13.128448                13.162984
