 Charge Transfer (eV)  Eigenvalues Row0 (eV)  Eigenvalues Row1 (eV)  Eigenvalues Row2 (eV)  Eigenvalues Row3 (eV)  Eigenvalues Row4 (eV)  Eigenvalues Row5 (eV)  Eigenvalues Row6 (eV)  Eigenvalues Row7 (eV)  Eigenvalues Row8 (eV)  Eigenvalues Row9 (eV)  Eigenvalues Row10 (eV)  Eigenvalues Row11 (eV)  Eigenvalues Row12 (eV)  Eigenvalues Row13 (eV)  Eigenvalues Row14 (eV)  Eigenvalues Row15 (eV)  Eigenvalues Row16 (eV)  Eigenvalues Row17 (eV)  Eigenvalues Row18 (eV)  Eigenvalues Row19 (eV)  Eigenvalues Row20 (eV)  Eigenvalues Row21 (eV)  Eigenvalues Row22 (eV)  Eigenvalues Row23 (eV)  Eigenvalues Row24 (eV)  Eigenvalues Row25 (eV)  Eigenvalues Row26 (eV)  Eigenvalues Row27 (eV)  Eigenvalues Row28 (eV)  Eigenvalues Row29 (eV)  Eigenvalues Row30 (eV)  Eigenvalues Row31 (eV)  Eigenvalues Row32 (eV)  Eigenvalues Row33 (eV)  Eigenvalues Row34 (eV)  Eigenvalues Row35 (eV)  Eigenvalues Row36 (eV)  Eigenvalues Row37 (eV)  Eigenvalues Row38 (eV)  Eigenvalues Row39 (eV)  Eigenvalues Row40 (eV)  Eigenvalues Row41 (eV)  Eigenvalues Row42 (eV)  Eigenvalues Row43 (eV)  Eigenvalues Row44 (eV)  Eigenvalues Row45 (eV)  Eigenvalues Row46 (eV)  Eigenvalues Row47 (eV)  Eigenvalues Row48 (eV)  Eigenvalues Row49 (eV)  Eigenvalues Row50 (eV)  Eigenvalues Row51 (eV)  Eigenvalues Row52 (eV)  Eigenvalues Row53 (eV)  Eigenvalues Row54 (eV)  Eigenvalues Row55 (eV)  Eigenvalues Row56 (eV)  Eigenvalues Row57 (eV)  Eigenvalues Row58 (eV)  Eigenvalues Row59 (eV)  Eigenvalues Row60 (eV)  Eigenvalues Row61 (eV)  Eigenvalues Row62 (eV)  Eigenvalues Row63 (eV)  Eigenvalues Row64 (eV)  Eigenvalues Row65 (eV)  Eigenvalues Row66 (eV)  Eigenvalues Row67 (eV)  Eigenvalues Row68 (eV)  Eigenvalues Row69 (eV)  Eigenvalues Row70 (eV)  Eigenvalues Row71 (eV)  Eigenvalues Row72 (eV)  Eigenvalues Row73 (eV)  Eigenvalues Row74 (eV)  Eigenvalues Row75 (eV)  Eigenvalues Row76 (eV)  Eigenvalues Row77 (eV)  Eigenvalues Row78 (eV)  Eigenvalues Row79 (eV)  Eigenvalues Row80 (eV)  Eigenvalues Row81 (eV)  Eigenvalues Row82 (eV)  Eigenvalues Row83 (eV)  Eigenvalues Row84 (eV)  Eigenvalues Row85 (eV)  Eigenvalues Row86 (eV)  Eigenvalues Row87 (eV)  Eigenvalues Row88 (eV)  Eigenvalues Row89 (eV)  Eigenvalues Row90 (eV)  Eigenvalues Row91 (eV)  Eigenvalues Row92 (eV)  Eigenvalues Row93 (eV)  Eigenvalues Row94 (eV)  Eigenvalues Row95 (eV)  Eigenvalues Row96 (eV)  Eigenvalues Row97 (eV)  Eigenvalues Row98 (eV)  Eigenvalues Row99 (eV)  Eigenvalues Row100 (eV)  Eigenvalues Row101 (eV)  Eigenvalues Row102 (eV)  Eigenvalues Row103 (eV)  Eigenvalues Row104 (eV)  Eigenvalues Row105 (eV)  Eigenvalues Row106 (eV)  Eigenvalues Row107 (eV)  Eigenvalues Row108 (eV)  Eigenvalues Row109 (eV)  Eigenvalues Row110 (eV)  Eigenvalues Row111 (eV)  Eigenvalues Row112 (eV)  Eigenvalues Row113 (eV)  Eigenvalues Row114 (eV)  Eigenvalues Row115 (eV)  Eigenvalues Row116 (eV)  Eigenvalues Row117 (eV)  Eigenvalues Row118 (eV)  Eigenvalues Row119 (eV)  Eigenvalues Row120 (eV)  Eigenvalues Row121 (eV)  Eigenvalues Row122 (eV)  Eigenvalues Row123 (eV)  Eigenvalues Row124 (eV)  Eigenvalues Row125 (eV)  Eigenvalues Row126 (eV)  Eigenvalues Row127 (eV)  Eigenvalues Row128 (eV)  Eigenvalues Row129 (eV)  Eigenvalues Row130 (eV)  Eigenvalues Row131 (eV)  Eigenvalues Row132 (eV)  Eigenvalues Row133 (eV)  Eigenvalues Row134 (eV)  Eigenvalues Row135 (eV)  Eigenvalues Row136 (eV)  Eigenvalues Row137 (eV)  Eigenvalues Row138 (eV)  Eigenvalues Row139 (eV)  Eigenvalues Row140 (eV)  Eigenvalues Row141 (eV)  Eigenvalues Row142 (eV)  Eigenvalues Row143 (eV)  Eigenvalues Row144 (eV)  Eigenvalues Row145 (eV)  Eigenvalues Row146 (eV)  Eigenvalues Row147 (eV)  Eigenvalues Row148 (eV)  Eigenvalues Row149 (eV)  Eigenvalues Row150 (eV)  Eigenvalues Row151 (eV)  Eigenvalues Row152 (eV)  Eigenvalues Row153 (eV)  Eigenvalues Row154 (eV)  Eigenvalues Row155 (eV)  Eigenvalues Row156 (eV)  Eigenvalues Row157 (eV)  Eigenvalues Row158 (eV)  Eigenvalues Row159 (eV)  Eigenvalues Row160 (eV)  Eigenvalues Row161 (eV)  Eigenvalues Row162 (eV)  Eigenvalues Row163 (eV)  Eigenvalues Row164 (eV)  Eigenvalues Row165 (eV)  Eigenvalues Row166 (eV)  Eigenvalues Row167 (eV)  Eigenvalues Row168 (eV)  Eigenvalues Row169 (eV)  Eigenvalues Row170 (eV)  Eigenvalues Row171 (eV)  Eigenvalues Row172 (eV)  Eigenvalues Row173 (eV)  Eigenvalues Row174 (eV)  Eigenvalues Row175 (eV)  Eigenvalues Row176 (eV)  Eigenvalues Row177 (eV)  Eigenvalues Row178 (eV)  Eigenvalues Row179 (eV)  Eigenvalues Row180 (eV)  Eigenvalues Row181 (eV)  Eigenvalues Row182 (eV)  Eigenvalues Row183 (eV)  Eigenvalues Row184 (eV)  Eigenvalues Row185 (eV)  Eigenvalues Row186 (eV)  Eigenvalues Row187 (eV)  Eigenvalues Row188 (eV)  Eigenvalues Row189 (eV)
             0.569192                    0.0           1.065814e-14           4.440892e-14               0.813628               0.813628               1.002367               1.002367               1.002367               1.111672               1.111672                1.111672                1.111672                1.111672                1.111672                1.203898                1.555365                1.555365                1.555365                1.737906                1.737906                1.737906                1.737906                1.737906                1.737906                1.957099                2.019875                2.019875                2.159458                2.345337                2.345337                2.588214                2.588214                2.588214                2.808874                2.808874                2.808874                2.808874                2.808874                2.808874                3.492229                3.492229                3.492229                3.492229                3.492229                3.492229                3.492229                3.492229                3.492229                3.492229                3.532985                3.532985                3.734582                3.734582                3.768253                4.425145                4.664428                4.664428                4.664428                4.718736                4.718736                4.718736                4.718736                4.718736                4.718736                4.783503                4.783503                4.783503                4.795815                4.795815                4.795815                4.815904                4.824051                4.824051                4.833943                4.887137                4.887137                4.887137                4.887137                4.887137                4.887137                4.920005                4.920005                5.610532                5.610532                5.610532                5.668714                5.668714                5.668714                5.668714                5.668714                5.668714                5.782229                5.782229                5.782229                5.782229                5.782229                5.782229                5.782229                5.782229                5.782229                 5.782229                 5.906361                 5.906361                 5.906361                 5.906361                 5.906361                 5.906361                 5.921812                 5.921812                 5.998813                 5.998813                 6.082229                 6.082229                 6.082229                 6.102872                 6.102872                 6.102872                 6.258997                 6.258997                 6.258997                 6.258997                 6.258997                 6.258997                 6.535189                 6.592738                 6.592738                 6.772600                 6.772600                 6.772600                 6.817831                 6.946443                 6.950132                 6.950132                 6.950132                 6.950132                 6.950132                 6.950132                 7.082488                 7.082488                 7.315361                 7.315361                 7.508210                 7.508210                 7.586182                 9.611462                 9.898752                 9.898752                 9.898752                 9.973088                 9.973088                10.736673                11.477157                11.477157                11.477157                11.481298                11.481298                11.481298                11.481298                11.481298                11.481298                11.494258                11.494258                11.494258                11.499837                11.502745                11.502745                11.504217                11.504217                11.504217                11.504217                11.504217                11.504217                11.507754                11.521263                11.521263                13.082600                13.082600                13.082600                13.089014                13.089014                13.094390                13.094390                13.094390                13.094390                13.094390                13.094390                13.099719                13.101557                13.101557                13.136335
             0.580808                    0.0           9.769963e-15           2.664535e-14               0.816177               0.816177               1.001044               1.001044               1.001044               1.110435               1.110435                1.110435                1.110435                1.110435                1.110435                1.207723                1.554563                1.554563                1.554563                1.737347                1.737347                1.737347                1.737347                1.737347                1.737347                1.958575                2.021482                2.021482                2.161749                2.347540                2.347540                2.587256                2.587256                2.587256                2.807887                2.807887                2.807887                2.807887                2.807887                2.807887                3.497461                3.497461                3.497461                3.497461                3.497461                3.497461                3.497461                3.497461                3.497461                3.497461                3.533047                3.533047                3.734872                3.734872                3.768768                4.427994                4.668450                4.668450                4.668450                4.723011                4.723011                4.723011                4.723011                4.723011                4.723011                4.785001                4.785001                4.785001                4.800619                4.800619                4.800619                4.820849                4.829059                4.829059                4.839027                4.892163                4.892163                4.892163                4.892163                4.892163                4.892163                4.925259                4.925259                5.613565                5.613565                5.613565                5.671448                5.671448                5.671448                5.671448                5.671448                5.671448                5.787461                5.787461                5.787461                5.787461                5.787461                5.787461                5.787461                5.787461                5.787461                 5.787461                 5.911371                 5.911371                 5.911371                 5.911371                 5.911371                 5.911371                 5.926278                 5.926278                 5.999378                 5.999378                 6.087461                 6.087461                 6.087461                 6.105117                 6.105117                 6.105117                 6.261047                 6.261047                 6.261047                 6.261047                 6.261047                 6.261047                 6.535004                 6.592552                 6.592552                 6.772921                 6.772921                 6.772921                 6.817808                 6.945090                 6.950504                 6.950504                 6.950504                 6.950504                 6.950504                 6.950504                 7.081138                 7.081138                 7.314704                 7.314704                 7.507550                 7.507550                 7.585394                 9.620085                 9.912951                 9.912951                 9.912951                 9.986530                 9.986530                10.737183                11.492354                11.492354                11.492354                11.496472                11.496472                11.496472                11.496472                11.496472                11.496472                11.509300                11.509300                11.509300                11.514825                11.517709                11.517709                11.519219                11.519219                11.519219                11.519219                11.519219                11.519219                11.522664                11.536103                11.536103                13.098575                13.098575                13.098575                13.104935                13.104935                13.110323                13.110323                13.110323                13.110323                13.110323                13.110323                13.115557                13.117428                13.117428                13.151783
             0.592424                    0.0           2.131628e-14           4.796163e-14               0.818727               0.818727               0.999722               0.999722               0.999722               1.109199               1.109199                1.109199                1.109199                1.109199                1.109199                1.211552                1.553754                1.553754                1.553754                1.736781                1.736781                1.736781                1.736781                1.736781                1.736781                1.960053                2.023089                2.023089                2.164044                2.349746                2.349746                2.586311                2.586311                2.586311                2.806913                2.806913                2.806913                2.806913                2.806913                2.806913                3.502713                3.502713                3.502713                3.502713                3.502713                3.502713                3.502713                3.502713                3.502713                3.502713                3.533107                3.533107                3.735162                3.735162                3.769283                4.430850                4.672485                4.672485                4.672485                4.727299                4.727299                4.727299                4.727299                4.727299                4.727299                4.786526                4.786526                4.786526                4.805437                4.805437                4.805437                4.825807                4.834080                4.834080                4.844124                4.897204                4.897204                4.897204                4.897204                4.897204                4.897204                4.930528                4.930528                5.616634                5.616634                5.616634                5.674217                5.674217                5.674217                5.674217                5.674217                5.674217                5.792713                5.792713                5.792713                5.792713                5.792713                5.792713                5.792713                5.792713                5.792713                 5.792713                 5.916398                 5.916398                 5.916398                 5.916398                 5.916398                 5.916398                 5.930670                 5.930670                 6.000050                 6.000050                 6.092713                 6.092713                 6.092713                 6.107387                 6.107387                 6.107387                 6.263121                 6.263121                 6.263121                 6.263121                 6.263121                 6.263121                 6.534851                 6.592397                 6.592397                 6.773281                 6.773281                 6.773281                 6.817801                 6.943765                 6.950916                 6.950916                 6.950916                 6.950916                 6.950916                 6.950916                 7.079816                 7.079816                 7.314081                 7.314081                 7.506924                 7.506924                 7.584639                 9.628631                 9.927180                 9.927180                 9.927180                10.000012                10.000012                10.737826                11.507577                11.507577                11.507577                11.511669                11.511669                11.511669                11.511669                11.511669                11.511669                11.524369                11.524369                11.524369                11.529841                11.532700                11.532700                11.534247                11.534247                11.534247                11.534247                11.534247                11.534247                11.537601                11.550971                11.550971                13.114571                13.114571                13.114571                13.120878                13.120878                13.126278                13.126278                13.126278                13.126278                13.126278                13.126278                13.131418                13.133321                13.133321                13.167262
             0.604040                    0.0           4.440892e-15           3.463896e-14               0.821279               0.821279               0.998401               0.998401               0.998401               1.107963               1.107963                1.107963                1.107963                1.107963                1.107963                1.215386                1.552938                1.552938                1.552938                1.736210                1.736210                1.736210                1.736210                1.736210                1.736210                1.961532                2.024698                2.024698                2.166343                2.351956                2.351956                2.585380                2.585380                2.585380                2.805950                2.805950                2.805950                2.805950                2.805950                2.805950                3.507982                3.507982                3.507982                3.507982                3.507982                3.507982                3.507982                3.507982                3.507982                3.507982                3.533167                3.533167                3.735451                3.735451                3.769796                4.433712                4.676533                4.676533                4.676533                4.731599                4.731599                4.731599                4.731599                4.731599                4.731599                4.788076                4.788076                4.788076                4.810267                4.810267                4.810267                4.830779                4.839115                4.839115                4.849235                4.902259                4.902259                4.902259                4.902259                4.902259                4.902259                4.935812                4.935812                5.619738                5.619738                5.619738                5.677021                5.677021                5.677021                5.677021                5.677021                5.677021                5.797982                5.797982                5.797982                5.797982                5.797982                5.797982                5.797982                5.797982                5.797982                 5.797982                 5.921441                 5.921441                 5.921441                 5.921441                 5.921441                 5.921441                 5.934973                 5.934973                 6.000845                 6.000845                 6.097982                 6.097982                 6.097982                 6.109680                 6.109680                 6.109680                 6.265219                 6.265219                 6.265219                 6.265219                 6.265219                 6.265219                 6.534729                 6.592273                 6.592273                 6.773680                 6.773680                 6.773680                 6.817809                 6.942469                 6.951367                 6.951367                 6.951367                 6.951367                 6.951367                 6.951367                 7.078520                 7.078520                 7.313493                 7.313493                 7.506332                 7.506332                 7.583918                 9.637096                 9.941439                 9.941439                 9.941439                10.013533                10.013533                10.738605                11.522824                11.522824                11.522824                11.526892                11.526892                11.526892                11.526892                11.526892                11.526892                11.539465                11.539465                11.539465                11.544883                11.547719                11.547719                11.549302                11.549302                11.549302                11.549302                11.549302                11.549302                11.552566                11.565869                11.565869                13.130589                13.130589                13.130589                13.136843                13.136843                13.142254                13.142254                13.142254                13.142254                13.142254                13.142254                13.147302                13.149237                13.149237                13.182772
             0.615657                    0.0           6.217249e-15           4.529710e-14               0.823833               0.823833               0.997082               0.997082               0.997082               1.106729               1.106729                1.106729                1.106729                1.106729                1.106729                1.219225                1.552115                1.552115                1.552115                1.735633                1.735633                1.735633                1.735633                1.735633                1.735633                1.963013                2.026308                2.026308                2.168645                2.354169                2.354169                2.584462                2.584462                2.584462                2.805000                2.805000                2.805000                2.805000                2.805000                2.805000                3.513271                3.513271                3.513271                3.513271                3.513271                3.513271                3.513271                3.513271                3.513271                3.513271                3.533226                3.533226                3.735738                3.735738                3.770308                4.436580                4.680595                4.680595                4.680595                4.735911                4.735911                4.735911                4.735911                4.735911                4.735911                4.789651                4.789651                4.789651                4.815109                4.815109                4.815109                4.835764                4.844163                4.844163                4.854360                4.907328                4.907328                4.907328                4.907328                4.907328                4.907328                4.941112                4.941112                5.622877                5.622877                5.622877                5.679860                5.679860                5.679860                5.679860                5.679860                5.679860                5.803271                5.803271                5.803271                5.803271                5.803271                5.803271                5.803271                5.803271                5.803271                 5.803271                 5.926502                 5.926502                 5.926502                 5.926502                 5.926502                 5.926502                 5.939169                 5.939169                 6.001782                 6.001782                 6.103271                 6.103271                 6.103271                 6.111997                 6.111997                 6.111997                 6.267340                 6.267340                 6.267340                 6.267340                 6.267340                 6.267340                 6.534639                 6.592179                 6.592179                 6.774117                 6.774117                 6.774117                 6.817833                 6.941201                 6.951858                 6.951858                 6.951858                 6.951858                 6.951858                 6.951858                 7.077252                 7.077252                 7.312938                 7.312938                 7.505775                 7.505775                 7.583230                 9.645478                 9.955728                 9.955728                 9.955728                10.027093                10.027093                10.739525                11.538096                11.538096                11.538096                11.542140                11.542140                11.542140                11.542140                11.542140                11.542140                11.554587                11.554587                11.554587                11.559953                11.562765                11.562765                11.564383                11.564383                11.564383                11.564383                11.564383                11.564383                11.567560                11.580795                11.580795                13.146628                13.146628                13.146628                13.152830                13.152830                13.158253                13.158253                13.158253                13.158253                13.158253                13.158253                13.163208                13.165175                13.165175                13.198312
             0.627273                    0.0           1.776357e-14           4.440892e-14               0.826389               0.826389               0.995765               0.995765               0.995765               1.105496               1.105496                1.105496                1.105496                1.105496                1.105496                1.223069                1.551285                1.551285                1.551285                1.735049                1.735049                1.735049                1.735049                1.735049                1.735049                1.964494                2.027918                2.027918                2.170951                2.356387                2.356387                2.583557                2.583557                2.583557                2.804061                2.804061                2.804061                2.804061                2.804061                2.804061                3.518577                3.518577                3.518577                3.518577                3.518577                3.518577                3.518577                3.518577                3.518577                3.518577                3.533285                3.533285                3.736024                3.736024                3.770819                4.439454                4.684670                4.684670                4.684670                4.740235                4.740235                4.740235                4.740235                4.740235                4.740235                4.791253                4.791253                4.791253                4.819964                4.819964                4.819964                4.840762                4.849225                4.849225                4.859499                4.912412                4.912412                4.912412                4.912412                4.912412                4.912412                4.946427                4.946427                5.626050                5.626050                5.626050                5.682734                5.682734                5.682734                5.682734                5.682734                5.682734                5.808577                5.808577                5.808577                5.808577                5.808577                5.808577                5.808577                5.808577                5.808577                 5.808577                 5.931579                 5.931579                 5.931579                 5.931579                 5.931579                 5.931579                 5.943238                 5.943238                 6.002879                 6.002879                 6.108577                 6.108577                 6.108577                 6.114338                 6.114338                 6.114338                 6.269486                 6.269486                 6.269486                 6.269486                 6.269486                 6.269486                 6.534580                 6.592116                 6.592116                 6.774594                 6.774594                 6.774594                 6.817872                 6.939962                 6.952388                 6.952388                 6.952388                 6.952388                 6.952388                 6.952388                 7.076011                 7.076011                 7.312418                 7.312418                 7.505253                 7.505253                 7.582576                 9.653773                 9.970047                 9.970047                 9.970047                10.040692                10.040692                10.740587                11.553392                11.553392                11.553392                11.557413                11.557413                11.557413                11.557413                11.557413                11.557413                11.569735                11.569735                11.569735                11.575049                11.577838                11.577838                11.579491                11.579491                11.579491                11.579491                11.579491                11.579491                11.582581                11.595750                11.595750                13.162689                13.162689                13.162689                13.168839                13.168839                13.174272                13.174272                13.174272                13.174272                13.174272                13.174272                13.179137                13.181136                13.181136                13.213883
             0.638889                    0.0           3.552714e-15           4.263256e-14               0.828947               0.828947               0.994448               0.994448               0.994448               1.104264               1.104264                1.104264                1.104264                1.104264                1.104264                1.226916                1.550448                1.550448                1.550448                1.734460                1.734460                1.734460                1.734460                1.734460                1.734460                1.965977                2.029529                2.029529                2.173261                2.358607                2.358607                2.582666                2.582666                2.582666                2.803134                2.803134                2.803134                2.803134                2.803134                2.803134                3.523903                3.523903                3.523903                3.523903                3.523903                3.523903                3.523903                3.523903                3.523903                3.523903                3.533342                3.533342                3.736309                3.736309                3.771328                4.442334                4.688759                4.688759                4.688759                4.744572                4.744572                4.744572                4.744572                4.744572                4.744572                4.792880                4.792880                4.792880                4.824832                4.824832                4.824832                4.845773                4.854300                4.854300                4.864651                4.917510                4.917510                4.917510                4.917510                4.917510                4.917510                4.951757                4.951757                5.629257                5.629257                5.629257                5.685643                5.685643                5.685643                5.685643                5.685643                5.685643                5.813903                5.813903                5.813903                5.813903                5.813903                5.813903                5.813903                5.813903                5.813903                 5.813903                 5.936673                 5.936673                 5.936673                 5.936673                 5.936673                 5.936673                 5.947156                 5.947156                 6.004162                 6.004162                 6.113903                 6.113903                 6.113903                 6.116703                 6.116703                 6.116703                 6.271655                 6.271655                 6.271655                 6.271655                 6.271655                 6.271655                 6.534553                 6.592084                 6.592084                 6.775110                 6.775110                 6.775110                 6.817928                 6.938751                 6.952959                 6.952959                 6.952959                 6.952959                 6.952959                 6.952959                 7.074797                 7.074797                 7.311931                 7.311931                 7.504766                 7.504766                 7.581957                 9.661978                 9.984395                 9.984395                 9.984395                10.054329                10.054329                10.741794                11.568713                11.568713                11.568713                11.572710                11.572710                11.572710                11.572710                11.572710                11.572710                11.584909                11.584909                11.584909                11.590173                11.592938                11.592938                11.594626                11.594626                11.594626                11.594626                11.594626                11.594626                11.597630                11.610733                11.610733                13.178771                13.178771                13.178771                13.184870                13.184870                13.190314                13.190314                13.190314                13.190314                13.190314                13.190314                13.195089                13.197118                13.197118                13.229483
             0.650505                    0.0           1.065814e-14           4.174439e-14               0.831506               0.831506               0.993133               0.993133               0.993133               1.103032               1.103032                1.103032                1.103032                1.103032                1.103032                1.230769                1.549605                1.549605                1.549605                1.733864                1.733864                1.733864                1.733864                1.733864                1.733864                1.967461                2.031141                2.031141                2.175575                2.360832                2.360832                2.581787                2.581787                2.581787                2.802219                2.802219                2.802219                2.802219                2.802219                2.802219                3.529246                3.529246                3.529246                3.529246                3.529246                3.529246                3.529246                3.529246                3.529246                3.529246                3.533399                3.533399                3.736593                3.736593                3.771836                4.445220                4.692861                4.692861                4.692861                4.748922                4.748922                4.748922                4.748922                4.748922                4.748922                4.794533                4.794533                4.794533                4.829712                4.829712                4.829712                4.850797                4.859388                4.859388                4.869818                4.922622                4.922622                4.922622                4.922622                4.922622                4.922622                4.957103                4.957103                5.632500                5.632500                5.632500                5.688586                5.688586                5.688586                5.688586                5.688586                5.688586                5.819246                5.819246                5.819246                5.819246                5.819246                5.819246                5.819246                5.819246                5.819246                 5.819246                 5.941783                 5.941783                 5.941783                 5.941783                 5.941783                 5.941783                 5.950900                 5.950900                 6.005654                 6.005654                 6.119091                 6.119091                 6.119091                 6.119246                 6.119246                 6.119246                 6.273848                 6.273848                 6.273848                 6.273848                 6.273848                 6.273848                 6.534558                 6.592083                 6.592083                 6.775665                 6.775665                 6.775665                 6.818000                 6.937570                 6.953569                 6.953569                 6.953569                 6.953569                 6.953569                 6.953569                 7.073611                 7.073611                 7.311479                 7.311479                 7.504314                 7.504314                 7.581371                 9.670091                 9.998773                 9.998773                 9.998773                10.068005                10.068005                10.743151                11.584059                11.584059                11.584059                11.588032                11.588032                11.588032                11.588032                11.588032                11.588032                11.600109                11.600109                11.600109                11.605323                11.608065                11.608065                11.609788                11.609788                11.609788                11.609788                11.609788                11.609788                11.612707                11.625744                11.625744                13.194875                13.194875                13.194875                13.200923                13.200923                13.206377                13.206377                13.206377                13.206377                13.206377                13.206377                13.211063                13.213124                13.213124                13.245112
             0.662121                    0.0           1.509903e-14           3.552714e-14               0.834068               0.834068               0.991820               0.991820               0.991820               1.101802               1.101802                1.101802                1.101802                1.101802                1.101802                1.234625                1.548754                1.548754                1.548754                1.733262                1.733262                1.733262                1.733262                1.733262                1.733262                1.968946                2.032753                2.032753                2.177891                2.363059                2.363059                2.580922                2.580922                2.580922                2.801316                2.801316                2.801316                2.801316                2.801316                2.801316                3.533455                3.533455                3.534608                3.534608                3.534608                3.534608                3.534608                3.534608                3.534608                3.534608                3.534608                3.534608                3.736875                3.736875                3.772343                4.448112                4.696976                4.696976                4.696976                4.753283                4.753283                4.753283                4.753283                4.753283                4.753283                4.796212                4.796212                4.796212                4.834604                4.834604                4.834604                4.855834                4.864490                4.864490                4.874998                4.927749                4.927749                4.927749                4.927749                4.927749                4.927749                4.962464                4.962464                5.635776                5.635776                5.635776                5.691565                5.691565                5.691565                5.691565                5.691565                5.691565                5.824608                5.824608                5.824608                5.824608                5.824608                5.824608                5.824608                5.824608                5.824608                 5.824608                 5.946910                 5.946910                 5.946910                 5.946910                 5.946910                 5.946910                 5.954443                 5.954443                 6.007381                 6.007381                 6.121503                 6.121503                 6.121503                 6.124608                 6.124608                 6.124608                 6.276065                 6.276065                 6.276065                 6.276065                 6.276065                 6.276065                 6.534594                 6.592113                 6.592113                 6.776259                 6.776259                 6.776259                 6.818089                 6.936417                 6.954220                 6.954220                 6.954220                 6.954220                 6.954220                 6.954220                 7.072452                 7.072452                 7.311061                 7.311061                 7.503896                 7.503896                 7.580819                 9.678107                10.013181                10.013181                10.013181                10.081719                10.081719                10.744659                11.599429                11.599429                11.599429                11.603378                11.603378                11.603378                11.603378                11.603378                11.603378                11.615336                11.615336                11.615336                11.620500                11.623219                11.623219                11.624975                11.624975                11.624975                11.624975                11.624975                11.624975                11.627811                11.640784                11.640784                13.211000                13.211000                13.211000                13.216998                13.216998                13.222462                13.222462                13.222462                13.222462                13.222462                13.222462                13.227060                13.229151                13.229151                13.260771
             0.673737                    0.0           7.105427e-15           4.796163e-14               0.836631               0.836631               0.990507               0.990507               0.990507               1.100573               1.100573                1.100573                1.100573                1.100573                1.100573                1.238486                1.547897                1.547897                1.547897                1.732654                1.732654                1.732654                1.732654                1.732654                1.732654                1.970432                2.034366                2.034366                2.180212                2.365290                2.365290                2.580071                2.580071                2.580071                2.800425                2.800425                2.800425                2.800425                2.800425                2.800425                3.533510                3.533510                3.539989                3.539989                3.539989                3.539989                3.539989                3.539989                3.539989                3.539989                3.539989                3.539989                3.737156                3.737156                3.772848                4.451010                4.701105                4.701105                4.701105                4.757658                4.757658                4.757658                4.757658                4.757658                4.757658                4.797916                4.797916                4.797916                4.839509                4.839509                4.839509                4.860884                4.869605                4.869605                4.880192                4.932890                4.932890                4.932890                4.932890                4.932890                4.932890                4.967840                4.967840                5.639087                5.639087                5.639087                5.694578                5.694578                5.694578                5.694578                5.694578                5.694578                5.829989                5.829989                5.829989                5.829989                5.829989                5.829989                5.829989                5.829989                5.829989                 5.829989                 5.952054                 5.952054                 5.952054                 5.952054                 5.952054                 5.952054                 5.957764                 5.957764                 6.009364                 6.009364                 6.123939                 6.123939                 6.123939                 6.129989                 6.129989                 6.129989                 6.278306                 6.278306                 6.278306                 6.278306                 6.278306                 6.278306                 6.534662                 6.592173                 6.592173                 6.776893                 6.776893                 6.776893                 6.818194                 6.935293                 6.954910                 6.954910                 6.954910                 6.954910                 6.954910                 6.954910                 7.071321                 7.071321                 7.310678                 7.310678                 7.503513                 7.503513                 7.580301                 9.686024                10.027618                10.027618                10.027618                10.095470                10.095470                10.746322                11.614823                11.614823                11.614823                11.618749                11.618749                11.618749                11.618749                11.618749                11.618749                11.630588                11.630588                11.630588                11.635703                11.638399                11.638399                11.640189                11.640189                11.640189                11.640189                11.640189                11.640189                11.642942                11.655851                11.655851                13.227146                13.227146                13.227146                13.233095                13.233095                13.238569                13.238569                13.238569                13.238569                13.238569                13.238569                13.243079                13.245200                13.245200                13.276459
