 Charge Transfer (eV)  Eigenvalues Row0 (eV)  Eigenvalues Row1 (eV)  Eigenvalues Row2 (eV)  Eigenvalues Row3 (eV)  Eigenvalues Row4 (eV)  Eigenvalues Row5 (eV)  Eigenvalues Row6 (eV)  Eigenvalues Row7 (eV)  Eigenvalues Row8 (eV)  Eigenvalues Row9 (eV)  Eigenvalues Row10 (eV)  Eigenvalues Row11 (eV)  Eigenvalues Row12 (eV)  Eigenvalues Row13 (eV)  Eigenvalues Row14 (eV)  Eigenvalues Row15 (eV)  Eigenvalues Row16 (eV)  Eigenvalues Row17 (eV)  Eigenvalues Row18 (eV)  Eigenvalues Row19 (eV)  Eigenvalues Row20 (eV)  Eigenvalues Row21 (eV)  Eigenvalues Row22 (eV)  Eigenvalues Row23 (eV)  Eigenvalues Row24 (eV)  Eigenvalues Row25 (eV)  Eigenvalues Row26 (eV)  Eigenvalues Row27 (eV)  Eigenvalues Row28 (eV)  Eigenvalues Row29 (eV)  Eigenvalues Row30 (eV)  Eigenvalues Row31 (eV)  Eigenvalues Row32 (eV)  Eigenvalues Row33 (eV)  Eigenvalues Row34 (eV)  Eigenvalues Row35 (eV)  Eigenvalues Row36 (eV)  Eigenvalues Row37 (eV)  Eigenvalues Row38 (eV)  Eigenvalues Row39 (eV)  Eigenvalues Row40 (eV)  Eigenvalues Row41 (eV)  Eigenvalues Row42 (eV)  Eigenvalues Row43 (eV)  Eigenvalues Row44 (eV)  Eigenvalues Row45 (eV)  Eigenvalues Row46 (eV)  Eigenvalues Row47 (eV)  Eigenvalues Row48 (eV)  Eigenvalues Row49 (eV)  Eigenvalues Row50 (eV)  Eigenvalues Row51 (eV)  Eigenvalues Row52 (eV)  Eigenvalues Row53 (eV)  Eigenvalues Row54 (eV)  Eigenvalues Row55 (eV)  Eigenvalues Row56 (eV)  Eigenvalues Row57 (eV)  Eigenvalues Row58 (eV)  Eigenvalues Row59 (eV)  Eigenvalues Row60 (eV)  Eigenvalues Row61 (eV)  Eigenvalues Row62 (eV)  Eigenvalues Row63 (eV)  Eigenvalues Row64 (eV)  Eigenvalues Row65 (eV)  Eigenvalues Row66 (eV)  Eigenvalues Row67 (eV)  Eigenvalues Row68 (eV)  Eigenvalues Row69 (eV)  Eigenvalues Row70 (eV)  Eigenvalues Row71 (eV)  Eigenvalues Row72 (eV)  Eigenvalues Row73 (eV)  Eigenvalues Row74 (eV)  Eigenvalues Row75 (eV)  Eigenvalues Row76 (eV)  Eigenvalues Row77 (eV)  Eigenvalues Row78 (eV)  Eigenvalues Row79 (eV)  Eigenvalues Row80 (eV)  Eigenvalues Row81 (eV)  Eigenvalues Row82 (eV)  Eigenvalues Row83 (eV)  Eigenvalues Row84 (eV)  Eigenvalues Row85 (eV)  Eigenvalues Row86 (eV)  Eigenvalues Row87 (eV)  Eigenvalues Row88 (eV)  Eigenvalues Row89 (eV)  Eigenvalues Row90 (eV)  Eigenvalues Row91 (eV)  Eigenvalues Row92 (eV)  Eigenvalues Row93 (eV)  Eigenvalues Row94 (eV)  Eigenvalues Row95 (eV)  Eigenvalues Row96 (eV)  Eigenvalues Row97 (eV)  Eigenvalues Row98 (eV)  Eigenvalues Row99 (eV)  Eigenvalues Row100 (eV)  Eigenvalues Row101 (eV)  Eigenvalues Row102 (eV)  Eigenvalues Row103 (eV)  Eigenvalues Row104 (eV)  Eigenvalues Row105 (eV)  Eigenvalues Row106 (eV)  Eigenvalues Row107 (eV)  Eigenvalues Row108 (eV)  Eigenvalues Row109 (eV)  Eigenvalues Row110 (eV)  Eigenvalues Row111 (eV)  Eigenvalues Row112 (eV)  Eigenvalues Row113 (eV)  Eigenvalues Row114 (eV)  Eigenvalues Row115 (eV)  Eigenvalues Row116 (eV)  Eigenvalues Row117 (eV)  Eigenvalues Row118 (eV)  Eigenvalues Row119 (eV)  Eigenvalues Row120 (eV)  Eigenvalues Row121 (eV)  Eigenvalues Row122 (eV)  Eigenvalues Row123 (eV)  Eigenvalues Row124 (eV)  Eigenvalues Row125 (eV)  Eigenvalues Row126 (eV)  Eigenvalues Row127 (eV)  Eigenvalues Row128 (eV)  Eigenvalues Row129 (eV)  Eigenvalues Row130 (eV)  Eigenvalues Row131 (eV)  Eigenvalues Row132 (eV)  Eigenvalues Row133 (eV)  Eigenvalues Row134 (eV)  Eigenvalues Row135 (eV)  Eigenvalues Row136 (eV)  Eigenvalues Row137 (eV)  Eigenvalues Row138 (eV)  Eigenvalues Row139 (eV)  Eigenvalues Row140 (eV)  Eigenvalues Row141 (eV)  Eigenvalues Row142 (eV)  Eigenvalues Row143 (eV)  Eigenvalues Row144 (eV)  Eigenvalues Row145 (eV)  Eigenvalues Row146 (eV)  Eigenvalues Row147 (eV)  Eigenvalues Row148 (eV)  Eigenvalues Row149 (eV)  Eigenvalues Row150 (eV)  Eigenvalues Row151 (eV)  Eigenvalues Row152 (eV)  Eigenvalues Row153 (eV)  Eigenvalues Row154 (eV)  Eigenvalues Row155 (eV)  Eigenvalues Row156 (eV)  Eigenvalues Row157 (eV)  Eigenvalues Row158 (eV)  Eigenvalues Row159 (eV)  Eigenvalues Row160 (eV)  Eigenvalues Row161 (eV)  Eigenvalues Row162 (eV)  Eigenvalues Row163 (eV)  Eigenvalues Row164 (eV)  Eigenvalues Row165 (eV)  Eigenvalues Row166 (eV)  Eigenvalues Row167 (eV)  Eigenvalues Row168 (eV)  Eigenvalues Row169 (eV)  Eigenvalues Row170 (eV)  Eigenvalues Row171 (eV)  Eigenvalues Row172 (eV)  Eigenvalues Row173 (eV)  Eigenvalues Row174 (eV)  Eigenvalues Row175 (eV)  Eigenvalues Row176 (eV)  Eigenvalues Row177 (eV)  Eigenvalues Row178 (eV)  Eigenvalues Row179 (eV)  Eigenvalues Row180 (eV)  Eigenvalues Row181 (eV)  Eigenvalues Row182 (eV)  Eigenvalues Row183 (eV)  Eigenvalues Row184 (eV)  Eigenvalues Row185 (eV)  Eigenvalues Row186 (eV)  Eigenvalues Row187 (eV)  Eigenvalues Row188 (eV)  Eigenvalues Row189 (eV)
             0.592424                    0.0           1.865175e-14               0.000551               0.872892               0.872892               0.915693               0.955606               0.955606               1.009228               1.009228                1.051176                1.051176                1.064566                1.068846                1.347564                1.493490                1.493490                1.502977                1.646943                1.661114                1.692916                1.692916                1.729135                1.729135                1.993277                2.061702                2.061702                2.228900                2.406531                2.406531                2.509329                2.509329                2.515183                2.720940                2.721216                2.721216                2.725780                2.728394                2.728394                3.306416                3.309463                3.309804                3.309804                3.310820                3.311072                3.311072                3.312918                3.312918                3.313000                3.423832                3.423832                3.616446                3.616446                3.646598                4.140641                4.140641                4.142140                4.145596                4.145596                4.145639                4.152606                4.152606                4.155631                4.170575                4.170575                4.170719                4.174294                4.175280                4.177028                4.177028                4.195296                4.237709                4.237709                4.242347                4.242347                4.242401                4.245580                4.245580                4.272921                4.331381                4.331381                4.331656                4.744390                4.746801                4.746801                4.798268                4.798268                4.815984                4.833701                4.833701                4.838778                4.838778                4.853715                4.866252                4.866252                4.867101                4.870716                4.870716                4.919394                4.919967                 4.932906                 4.937193                 4.938275                 4.959212                 4.959212                 5.020469                 5.020469                 5.036574                 5.036574                 5.124411                 5.134256                 5.134256                 5.177914                 5.177914                 5.178177                 5.311920                 5.311920                 5.320765                 5.324886                 5.350785                 5.350785                 5.443243                 5.443243                 5.609559                 5.652070                 5.652070                 5.786826                 5.786826                 5.806143                 5.941814                 5.941814                 5.956258                 5.956258                 5.973174                 5.978985                 6.034741                 6.118514                 6.160585                 6.160585                 6.285498                 6.285498                 6.396556                 6.396556                 6.465467                 9.232844                 9.796931                 9.796931                 9.796931                 9.830983                 9.830983                10.117416                10.711777                10.711777                10.711784                10.712934                10.712934                10.713714                10.713714                10.714631                10.714687                10.717907                10.718539                10.718539                10.721105                10.721523                10.721523                10.723104                10.724017                10.724017                10.724266                10.724266                10.724747                10.724875                10.730826                10.730826                11.642404                11.642933                11.642933                11.644802                11.644802                11.648465                11.648475                11.649053                11.649053                11.650191                11.650381                11.650381                11.651932                11.651932                11.666159
             0.604040                    0.0           1.287859e-14               0.000553               0.873251               0.873251               0.914479               0.955870               0.955870               1.008382               1.008382                1.050732                1.050732                1.063456                1.067732                1.351042                1.492497                1.492497                1.502644                1.646067                1.660498                1.692306                1.692306                1.728691                1.728691                1.995178                2.063754                2.063754                2.231925                2.409432                2.409432                2.509551                2.509551                2.515428                2.721279                2.721305                2.721305                2.726109                2.728474                2.728474                3.312757                3.315795                3.316138                3.316138                3.317144                3.317374                3.317374                3.319244                3.319244                3.319324                3.425216                3.425216                3.618150                3.618150                3.648634                4.146867                4.146867                4.148488                4.151254                4.151991                4.151991                4.159028                4.159028                4.162059                4.176991                4.176991                4.177237                4.180818                4.181882                4.183556                4.183556                4.201154                4.244125                4.244125                4.248992                4.248992                4.249054                4.252175                4.252175                4.278610                4.334782                4.334782                4.335087                4.748020                4.750299                4.750299                4.803328                4.803328                4.822232                4.838341                4.838341                4.842943                4.842943                4.857664                4.870710                4.872475                4.872475                4.876192                4.876192                4.925275                4.926251                 4.938568                 4.943036                 4.944215                 4.965146                 4.965146                 5.026561                 5.026561                 5.042663                 5.042663                 5.128566                 5.138354                 5.138354                 5.184249                 5.184249                 5.184507                 5.315048                 5.315048                 5.325124                 5.329165                 5.354850                 5.354850                 5.445258                 5.445258                 5.610228                 5.652882                 5.652882                 5.787216                 5.787216                 5.806517                 5.942237                 5.942237                 5.956615                 5.956615                 5.973463                 5.979232                 6.034563                 6.117557                 6.160047                 6.160047                 6.284860                 6.284860                 6.395821                 6.395821                 6.464840                 9.236316                 9.813138                 9.813138                 9.813138                 9.846848                 9.846848                10.125944                10.728707                10.728707                10.728715                10.729855                10.729855                10.730631                10.730631                10.731545                10.731602                10.734777                10.735408                10.735408                10.737949                10.738365                10.738365                10.739934                10.740864                10.740864                10.741107                10.741107                10.741579                10.741703                10.747604                10.747604                11.659931                11.660461                11.660461                11.662313                11.662313                11.665970                11.665983                11.666557                11.666557                11.667654                11.667881                11.667881                11.669415                11.669415                11.683446
             0.615657                    0.0           1.376677e-14               0.000556               0.873536               0.873536               0.913265               0.956152               0.956152               1.007552               1.007552                1.050334                1.050334                1.062346                1.066618                1.354471                1.491496                1.491496                1.502349                1.645183                1.659882                1.691687                1.691687                1.728238                1.728238                1.997077                2.065804                2.065804                2.234951                2.412333                2.412333                2.509784                2.509784                2.515685                2.721402                2.721402                2.721627                2.726448                2.728567                2.728567                3.319116                3.322145                3.322490                3.322490                3.323487                3.323693                3.323693                3.325589                3.325589                3.325667                3.426596                3.426596                3.619846                3.619846                3.650661                4.153102                4.153102                4.154851                4.156854                4.158400                4.158400                4.165464                4.165464                4.168503                4.183419                4.183419                4.183771                4.187355                4.188500                4.190100                4.190100                4.207025                4.250546                4.250546                4.255655                4.255655                4.255725                4.258787                4.258787                4.284313                4.338238                4.338238                4.338579                4.751674                4.753829                4.753829                4.808285                4.808285                4.828507                4.843112                4.843112                4.847044                4.847044                4.861598                4.874308                4.878706                4.878706                4.881818                4.881818                4.931216                4.932556                 4.944258                 4.948936                 4.950175                 4.971098                 4.971098                 5.032672                 5.032672                 5.048769                 5.048769                 5.132748                 5.142476                 5.142476                 5.190603                 5.190603                 5.190855                 5.318175                 5.318175                 5.329510                 5.333468                 5.358942                 5.358942                 5.447330                 5.447330                 5.610935                 5.653732                 5.653732                 5.787649                 5.787649                 5.806933                 5.942703                 5.942703                 5.957016                 5.957016                 5.973796                 5.979521                 6.034417                 6.116633                 6.159547                 6.159547                 6.284257                 6.284257                 6.395126                 6.395126                 6.464255                 9.239599                 9.829371                 9.829371                 9.829371                 9.862743                 9.862743                10.134705                10.745660                10.745660                10.745668                10.746798                10.746798                10.747571                10.747571                10.748482                10.748539                10.751669                10.752300                10.752300                10.754817                10.755231                10.755231                10.756787                10.757733                10.757733                10.757972                10.757972                10.758435                10.758555                10.764406                10.764406                11.677478                11.678010                11.678010                11.679844                11.679844                11.683495                11.683511                11.684082                11.684082                11.685137                11.685401                11.685401                11.686919                11.686919                11.700759
             0.627273                    0.0           1.332268e-14               0.000559               0.873747               0.873747               0.912054               0.956447               0.956447               1.006737               1.006737                1.049983                1.049983                1.061236                1.065506                1.357847                1.490488                1.490488                1.502097                1.644292                1.659267                1.691061                1.691061                1.727778                1.727778                1.998974                2.067851                2.067851                2.237979                2.415235                2.415235                2.510028                2.510028                2.515951                2.721507                2.721507                2.721984                2.726797                2.728672                2.728672                3.325495                3.328514                3.328860                3.328860                3.329848                3.330028                3.330028                3.331953                3.331953                3.332029                3.427970                3.427970                3.621534                3.621534                3.652679                4.159346                4.159346                4.161227                4.162441                4.164825                4.164825                4.171913                4.171913                4.174962                4.189859                4.189859                4.190320                4.193903                4.195135                4.196660                4.196660                4.212908                4.256969                4.256969                4.262334                4.262334                4.262413                4.265418                4.265418                4.290029                4.341750                4.341750                4.342138                4.755352                4.757392                4.757392                4.813138                4.813138                4.834809                4.847996                4.847996                4.851114                4.851114                4.865522                4.877902                4.884943                4.884943                4.887581                4.887581                4.937211                4.938882                 4.949981                 4.954883                 4.956153                 4.977070                 4.977070                 5.038801                 5.038801                 5.054891                 5.054891                 5.136955                 5.146621                 5.146621                 5.196976                 5.196976                 5.197221                 5.321300                 5.321300                 5.333921                 5.337795                 5.363061                 5.363061                 5.449460                 5.449460                 5.611681                 5.654620                 5.654620                 5.788123                 5.788123                 5.807390                 5.943214                 5.943214                 5.957460                 5.957460                 5.974171                 5.979852                 6.034304                 6.115741                 6.159086                 6.159086                 6.283690                 6.283690                 6.394471                 6.394471                 6.463709                 9.242698                 9.845630                 9.845630                 9.845630                 9.878668                 9.878668                10.143698                10.762635                10.762635                10.762644                10.763764                10.763764                10.764533                10.764533                10.765441                10.765499                10.768585                10.769216                10.769216                10.771708                10.772121                10.772121                10.773664                10.774626                10.774626                10.774860                10.774860                10.775315                10.775431                10.781232                10.781232                11.695045                11.695579                11.695579                11.697396                11.697396                11.701041                11.701059                11.701626                11.701626                11.702642                11.702942                11.702942                11.704443                11.704443                11.718097
             0.638889                    0.0           1.598721e-14               0.000562               0.873887               0.873887               0.910843               0.956748               0.956748               1.005937               1.005937                1.049684                1.049684                1.060127                1.064394                1.361164                1.489473                1.489473                1.501891                1.643394                1.658652                1.690426                1.690426                1.727309                1.727309                2.000869                2.069895                2.069895                2.241007                2.418136                2.418136                2.510284                2.510284                2.516228                2.721621                2.721621                2.722351                2.727155                2.728790                2.728790                3.331891                3.334902                3.335249                3.335249                3.336228                3.336378                3.336378                3.338335                3.338335                3.338409                3.429340                3.429340                3.623215                3.623215                3.654690                4.165598                4.165598                4.167618                4.168013                4.171264                4.171264                4.178375                4.178375                4.181434                4.196310                4.196310                4.196885                4.200462                4.201787                4.203237                4.203237                4.218804                4.263394                4.263394                4.269032                4.269032                4.269118                4.272066                4.272066                4.295754                4.345320                4.345320                4.345765                4.759057                4.760987                4.760987                4.817892                4.817892                4.841137                4.852929                4.852929                4.855231                4.855231                4.869438                4.881497                4.891181                4.891181                4.893472                4.893472                4.943255                4.945230                 4.955740                 4.960873                 4.962151                 4.983060                 4.983060                 5.044948                 5.044948                 5.061029                 5.061029                 5.141189                 5.150790                 5.150790                 5.203367                 5.203367                 5.203604                 5.324423                 5.324423                 5.338359                 5.342145                 5.367206                 5.367206                 5.451649                 5.451649                 5.612466                 5.655547                 5.655547                 5.788640                 5.788640                 5.807888                 5.943768                 5.943768                 5.957948                 5.957948                 5.974589                 5.980226                 6.034223                 6.114882                 6.158664                 6.158664                 6.283158                 6.283158                 6.393857                 6.393857                 6.463205                 9.245615                 9.861914                 9.861915                 9.861915                 9.894623                 9.894623                10.152917                10.779633                10.779633                10.779642                10.780752                10.780752                10.781518                10.781518                10.782423                10.782482                10.785524                10.786154                10.786154                10.788623                10.789033                10.789033                10.790564                10.791542                10.791542                10.791772                10.791772                10.792219                10.792330                10.798083                10.798083                11.712633                11.713167                11.713167                11.714968                11.714968                11.718607                11.718627                11.719191                11.719191                11.720167                11.720503                11.720503                11.721988                11.721988                11.735461
             0.650505                    0.0           1.421085e-14               0.000564               0.873959               0.873959               0.909634               0.957051               0.957051               1.005152               1.005152                1.049438                1.049438                1.059018                1.063284                1.364419                1.488451                1.488451                1.501735                1.642488                1.658038                1.689785                1.689785                1.726832                1.726832                2.002762                2.071937                2.071937                2.244038                2.421038                2.421038                2.510550                2.510550                2.516514                2.721743                2.721743                2.722727                2.727524                2.728921                2.728921                3.338306                3.341308                3.341656                3.341656                3.342627                3.342745                3.342745                3.344736                3.344736                3.344808                3.430706                3.430706                3.624887                3.624887                3.656692                4.171858                4.171858                4.173572                4.174023                4.177718                4.177718                4.184851                4.184851                4.187920                4.202773                4.202773                4.203466                4.207032                4.208456                4.209829                4.209829                4.224715                4.269819                4.269819                4.275746                4.275746                4.275840                4.278732                4.278732                4.301486                4.348951                4.348951                4.349464                4.762788                4.764614                4.764614                4.822550                4.822550                4.847489                4.857704                4.857704                4.859609                4.859609                4.873349                4.885096                4.897419                4.897419                4.899478                4.899478                4.949344                4.951598                 4.961537                 4.966900                 4.968168                 4.989068                 4.989068                 5.051112                 5.051112                 5.067184                 5.067184                 5.145449                 5.154983                 5.154983                 5.209776                 5.209776                 5.210006                 5.327544                 5.327544                 5.342821                 5.346519                 5.371377                 5.371377                 5.453897                 5.453897                 5.613290                 5.656512                 5.656512                 5.789200                 5.789200                 5.808428                 5.944367                 5.944367                 5.958480                 5.958480                 5.975050                 5.980641                 6.034174                 6.114057                 6.158281                 6.158281                 6.282662                 6.282662                 6.393283                 6.393283                 6.462742                 9.248354                 9.878225                 9.878225                 9.878225                 9.910607                 9.910607                10.162359                10.796653                10.796653                10.796662                10.797762                10.797762                10.798525                10.798525                10.799428                10.799487                10.802486                10.803116                10.803116                10.805561                10.805969                10.805969                10.807487                10.808482                10.808482                10.808707                10.808707                10.809146                10.809253                10.814957                10.814957                11.730240                11.730776                11.730776                11.732560                11.732560                11.736193                11.736216                11.736776                11.736776                11.737713                11.738085                11.738085                11.739553                11.739553                11.752849
             0.662121                    0.0           2.176037e-14               0.000567               0.873965               0.873965               0.908426               0.957349               0.957349               1.004383               1.004383                1.049250                1.049250                1.057910                1.062174                1.367606                1.487422                1.487422                1.501634                1.641575                1.657426                1.689135                1.689135                1.726347                1.726347                2.004653                2.073975                2.073975                2.247069                2.423939                2.423939                2.510828                2.510828                2.516811                2.721873                2.721873                2.723112                2.727902                2.729063                2.729063                3.344740                3.347732                3.348081                3.348081                3.349043                3.349125                3.349125                3.351155                3.351155                3.351226                3.432069                3.432069                3.626551                3.626551                3.658685                4.178126                4.178126                4.179116                4.180441                4.184187                4.184187                4.191340                4.191340                4.194418                4.209247                4.209247                4.210063                4.213611                4.215141                4.216437                4.216437                4.230640                4.276242                4.276242                4.282478                4.282478                4.282580                4.285415                4.285415                4.307221                4.352645                4.352645                4.353239                4.766546                4.768274                4.768274                4.827121                4.827121                4.853866                4.862042                4.862042                4.864528                4.864528                4.877257                4.888702                4.903656                4.903656                4.905588                4.905588                4.955475                4.957987                 4.967372                 4.972962                 4.974204                 4.995095                 4.995095                 5.057295                 5.057295                 5.073353                 5.073353                 5.149734                 5.159199                 5.159199                 5.216203                 5.216203                 5.216424                 5.330663                 5.330663                 5.347310                 5.350916                 5.375573                 5.375573                 5.456203                 5.456203                 5.614152                 5.657516                 5.657516                 5.789802                 5.789802                 5.809009                 5.945009                 5.945009                 5.959056                 5.959056                 5.975555                 5.981099                 6.034158                 6.113264                 6.157938                 6.157938                 6.282202                 6.282202                 6.392749                 6.392749                 6.462319                 9.250920                 9.894560                 9.894561                 9.894561                 9.926622                 9.926622                10.172020                10.813695                10.813695                10.813705                10.814795                10.814795                10.815554                10.815554                10.816455                10.816514                10.819471                10.820100                10.820100                10.822522                10.822928                10.822928                10.824433                10.825444                10.825444                10.825665                10.825665                10.826097                10.826200                10.831856                10.831856                11.747868                11.748405                11.748405                11.750173                11.750173                11.753799                11.753825                11.754382                11.754382                11.755281                11.755687                11.755687                11.757139                11.757139                11.770263
             0.673737                    0.0           1.509903e-14               0.000570               0.873908               0.873908               0.907220               0.957636               0.957636               1.003629               1.003629                1.049122                1.049122                1.056802                1.061065                1.370720                1.486386                1.486386                1.501593                1.640655                1.656816                1.688478                1.688478                1.725853                1.725853                2.006541                2.076010                2.076010                2.250101                2.426839                2.426839                2.511116                2.511116                2.517117                2.722010                2.722010                2.723505                2.728290                2.729218                2.729218                3.351192                3.354175                3.354525                3.354525                3.355478                3.355520                3.355520                3.357593                3.357593                3.357662                3.433429                3.433429                3.628207                3.628207                3.660670                4.184401                4.184401                4.184646                4.186873                4.190671                4.190671                4.197842                4.197842                4.200927                4.215731                4.215731                4.216675                4.220199                4.221843                4.223062                4.223062                4.236580                4.282662                4.282662                4.289226                4.289226                4.289336                4.292117                4.292117                4.312956                4.356404                4.356404                4.357095                4.770332                4.771968                4.771968                4.831614                4.831614                4.860267                4.866071                4.866071                4.869863                4.869863                4.881166                4.892319                4.909899                4.909899                4.911786                4.911786                4.961645                4.964397                 4.973244                 4.979055                 4.980260                 5.001139                 5.001139                 5.063495                 5.063495                 5.079539                 5.079539                 5.154045                 5.163438                 5.163438                 5.222648                 5.222648                 5.222861                 5.333780                 5.333780                 5.351823                 5.355336                 5.379795                 5.379795                 5.458568                 5.458568                 5.615053                 5.658557                 5.658557                 5.790447                 5.790447                 5.809632                 5.945696                 5.945696                 5.959676                 5.959676                 5.976103                 5.981600                 6.034175                 6.112504                 6.157633                 6.157633                 6.281777                 6.281777                 6.392257                 6.392257                 6.461937                 9.253317                 9.910922                 9.910922                 9.910922                 9.942665                 9.942665                10.181897                10.830759                10.830759                10.830770                10.831850                10.831850                10.832606                10.832606                10.833504                10.833564                10.836479                10.837107                10.837107                10.839507                10.839911                10.839911                10.841402                10.842430                10.842430                10.842646                10.842646                10.843071                10.843170                10.848778                10.848778                11.765516                11.766054                11.766054                11.767805                11.767805                11.771425                11.771454                11.772007                11.772007                11.772868                11.773308                11.773308                11.774745                11.774745                11.787701
             0.685354                    0.0           1.110223e-14               0.000573               0.873791               0.873791               0.906015               0.957906               0.957906               1.002890               1.002890                1.049059                1.049059                1.055695                1.059958                1.373756                1.485344                1.485344                1.501616                1.639728                1.656209                1.687814                1.687814                1.725352                1.725352                2.008428                2.078042                2.078042                2.253135                2.429739                2.429739                2.511415                2.511415                2.517433                2.722156                2.722156                2.723908                2.728687                2.729385                2.729385                3.357662                3.360636                3.360986                3.360986                3.361928                3.361928                3.361932                3.364050                3.364050                3.364116                3.434788                3.434788                3.629855                3.629855                3.662646                4.190162                4.190682                4.190682                4.193319                4.197169                4.197169                4.204356                4.204356                4.207447                4.222226                4.222226                4.223303                4.226794                4.228561                4.229702                4.229702                4.242537                4.289077                4.289077                4.295992                4.295992                4.296110                4.298836                4.298836                4.318686                4.360230                4.360230                4.361036                4.774147                4.775694                4.775694                4.836037                4.836037                4.866691                4.869982                4.869982                4.875421                4.875421                4.885077                4.895949                4.916155                4.916155                4.918058                4.918058                4.967850                4.970827                 4.979153                 4.985179                 4.986334                 5.007201                 5.007201                 5.069713                 5.069713                 5.085739                 5.085739                 5.158381                 5.167700                 5.167700                 5.229111                 5.229111                 5.229314                 5.336894                 5.336894                 5.356362                 5.359778                 5.384043                 5.384043                 5.460993                 5.460993                 5.615992                 5.659637                 5.659637                 5.791135                 5.791135                 5.810296                 5.946428                 5.946428                 5.960340                 5.960340                 5.976694                 5.982143                 6.034225                 6.111778                 6.157368                 6.157368                 6.281388                 6.281388                 6.391805                 6.391805                 6.461597                 9.255548                 9.927308                 9.927309                 9.927309                 9.958738                 9.958738                10.191984                10.847846                10.847846                10.847857                10.848927                10.848927                10.849680                10.849680                10.850575                10.850635                10.853509                10.854137                10.854137                10.856515                10.856916                10.856916                10.858395                10.859438                10.859438                10.859650                10.859650                10.860068                10.860164                10.865724                10.865724                11.783183                11.783723                11.783723                11.785458                11.785458                11.789072                11.789103                11.789653                11.789653                11.790477                11.790950                11.790950                11.792372                11.792372                11.805163
             0.696970                    0.0           1.110223e-14               0.000576               0.873617               0.873617               0.904812               0.958155               0.958155               1.002165               1.002165                1.049062                1.049062                1.054588                1.058851                1.376709                1.484294                1.484294                1.501708                1.638794                1.655605                1.687142                1.687142                1.724843                1.724843                2.010312                2.080071                2.080071                2.256169                2.432637                2.432637                2.511726                2.511726                2.517759                2.722310                2.722310                2.724320                2.729093                2.729564                2.729564                3.364150                3.367116                3.367465                3.367465                3.368347                3.368347                3.368403                3.370524                3.370524                3.370589                3.436146                3.436146                3.631494                3.631494                3.664614                4.195663                4.196970                4.196970                4.199779                4.203681                4.203681                4.210883                4.210883                4.213977                4.228732                4.228732                4.229946                4.233396                4.235296                4.236358                4.236358                4.248512                4.295485                4.295485                4.302775                4.302775                4.302901                4.305572                4.305572                4.324408                4.364127                4.364127                4.365068                4.777990                4.779453                4.779453                4.840402                4.840402                4.873137                4.873847                4.873847                4.881126                4.881126                4.888992                4.899594                4.922429                4.922429                4.924389                4.924389                4.974089                4.977277                 4.985098                 4.991332                 4.992427                 5.013281                 5.013281                 5.075948                 5.075948                 5.091954                 5.091954                 5.162742                 5.171985                 5.171985                 5.235591                 5.235591                 5.235785                 5.340005                 5.340005                 5.360925                 5.364243                 5.388315                 5.388315                 5.463477                 5.463477                 5.616971                 5.660755                 5.660755                 5.791865                 5.791865                 5.811002                 5.947204                 5.947204                 5.961049                 5.961049                 5.977329                 5.982729                 6.034308                 6.111085                 6.157142                 6.157142                 6.281034                 6.281034                 6.391395                 6.391395                 6.461297                 9.257618                 9.943720                 9.943721                 9.943721                 9.974840                 9.974840                10.202278                10.864954                10.864954                10.864966                10.866026                10.866026                10.866776                10.866776                10.867669                10.867729                10.870562                10.871190                10.871190                10.873545                10.873944                10.873944                10.875410                10.876470                10.876470                10.876677                10.876677                10.877089                10.877181                10.882694                10.882694                11.800871                11.801411                11.801411                11.803131                11.803131                11.806738                11.806771                11.807318                11.807318                11.808106                11.808612                11.808612                11.810018                11.810018                11.822649
