 Charge Transfer (eV)  Eigenvalues Row0 (eV)  Eigenvalues Row1 (eV)  Eigenvalues Row2 (eV)  Eigenvalues Row3 (eV)  Eigenvalues Row4 (eV)  Eigenvalues Row5 (eV)  Eigenvalues Row6 (eV)  Eigenvalues Row7 (eV)  Eigenvalues Row8 (eV)  Eigenvalues Row9 (eV)  Eigenvalues Row10 (eV)  Eigenvalues Row11 (eV)  Eigenvalues Row12 (eV)  Eigenvalues Row13 (eV)  Eigenvalues Row14 (eV)  Eigenvalues Row15 (eV)  Eigenvalues Row16 (eV)  Eigenvalues Row17 (eV)  Eigenvalues Row18 (eV)  Eigenvalues Row19 (eV)  Eigenvalues Row20 (eV)  Eigenvalues Row21 (eV)  Eigenvalues Row22 (eV)  Eigenvalues Row23 (eV)  Eigenvalues Row24 (eV)  Eigenvalues Row25 (eV)  Eigenvalues Row26 (eV)  Eigenvalues Row27 (eV)  Eigenvalues Row28 (eV)  Eigenvalues Row29 (eV)  Eigenvalues Row30 (eV)  Eigenvalues Row31 (eV)  Eigenvalues Row32 (eV)  Eigenvalues Row33 (eV)  Eigenvalues Row34 (eV)  Eigenvalues Row35 (eV)  Eigenvalues Row36 (eV)  Eigenvalues Row37 (eV)  Eigenvalues Row38 (eV)  Eigenvalues Row39 (eV)  Eigenvalues Row40 (eV)  Eigenvalues Row41 (eV)  Eigenvalues Row42 (eV)  Eigenvalues Row43 (eV)  Eigenvalues Row44 (eV)  Eigenvalues Row45 (eV)  Eigenvalues Row46 (eV)  Eigenvalues Row47 (eV)  Eigenvalues Row48 (eV)  Eigenvalues Row49 (eV)  Eigenvalues Row50 (eV)  Eigenvalues Row51 (eV)  Eigenvalues Row52 (eV)  Eigenvalues Row53 (eV)  Eigenvalues Row54 (eV)  Eigenvalues Row55 (eV)  Eigenvalues Row56 (eV)  Eigenvalues Row57 (eV)  Eigenvalues Row58 (eV)  Eigenvalues Row59 (eV)  Eigenvalues Row60 (eV)  Eigenvalues Row61 (eV)  Eigenvalues Row62 (eV)  Eigenvalues Row63 (eV)  Eigenvalues Row64 (eV)  Eigenvalues Row65 (eV)  Eigenvalues Row66 (eV)  Eigenvalues Row67 (eV)  Eigenvalues Row68 (eV)  Eigenvalues Row69 (eV)  Eigenvalues Row70 (eV)  Eigenvalues Row71 (eV)  Eigenvalues Row72 (eV)  Eigenvalues Row73 (eV)  Eigenvalues Row74 (eV)  Eigenvalues Row75 (eV)  Eigenvalues Row76 (eV)  Eigenvalues Row77 (eV)  Eigenvalues Row78 (eV)  Eigenvalues Row79 (eV)  Eigenvalues Row80 (eV)  Eigenvalues Row81 (eV)  Eigenvalues Row82 (eV)  Eigenvalues Row83 (eV)  Eigenvalues Row84 (eV)  Eigenvalues Row85 (eV)  Eigenvalues Row86 (eV)  Eigenvalues Row87 (eV)  Eigenvalues Row88 (eV)  Eigenvalues Row89 (eV)  Eigenvalues Row90 (eV)  Eigenvalues Row91 (eV)  Eigenvalues Row92 (eV)  Eigenvalues Row93 (eV)  Eigenvalues Row94 (eV)  Eigenvalues Row95 (eV)  Eigenvalues Row96 (eV)  Eigenvalues Row97 (eV)  Eigenvalues Row98 (eV)  Eigenvalues Row99 (eV)  Eigenvalues Row100 (eV)  Eigenvalues Row101 (eV)  Eigenvalues Row102 (eV)  Eigenvalues Row103 (eV)  Eigenvalues Row104 (eV)  Eigenvalues Row105 (eV)  Eigenvalues Row106 (eV)  Eigenvalues Row107 (eV)  Eigenvalues Row108 (eV)  Eigenvalues Row109 (eV)  Eigenvalues Row110 (eV)  Eigenvalues Row111 (eV)  Eigenvalues Row112 (eV)  Eigenvalues Row113 (eV)  Eigenvalues Row114 (eV)  Eigenvalues Row115 (eV)  Eigenvalues Row116 (eV)  Eigenvalues Row117 (eV)  Eigenvalues Row118 (eV)  Eigenvalues Row119 (eV)  Eigenvalues Row120 (eV)  Eigenvalues Row121 (eV)  Eigenvalues Row122 (eV)  Eigenvalues Row123 (eV)  Eigenvalues Row124 (eV)  Eigenvalues Row125 (eV)  Eigenvalues Row126 (eV)  Eigenvalues Row127 (eV)  Eigenvalues Row128 (eV)  Eigenvalues Row129 (eV)  Eigenvalues Row130 (eV)  Eigenvalues Row131 (eV)  Eigenvalues Row132 (eV)  Eigenvalues Row133 (eV)  Eigenvalues Row134 (eV)  Eigenvalues Row135 (eV)  Eigenvalues Row136 (eV)  Eigenvalues Row137 (eV)  Eigenvalues Row138 (eV)  Eigenvalues Row139 (eV)  Eigenvalues Row140 (eV)  Eigenvalues Row141 (eV)  Eigenvalues Row142 (eV)  Eigenvalues Row143 (eV)  Eigenvalues Row144 (eV)  Eigenvalues Row145 (eV)  Eigenvalues Row146 (eV)  Eigenvalues Row147 (eV)  Eigenvalues Row148 (eV)  Eigenvalues Row149 (eV)  Eigenvalues Row150 (eV)  Eigenvalues Row151 (eV)  Eigenvalues Row152 (eV)  Eigenvalues Row153 (eV)  Eigenvalues Row154 (eV)  Eigenvalues Row155 (eV)  Eigenvalues Row156 (eV)  Eigenvalues Row157 (eV)  Eigenvalues Row158 (eV)  Eigenvalues Row159 (eV)  Eigenvalues Row160 (eV)  Eigenvalues Row161 (eV)  Eigenvalues Row162 (eV)  Eigenvalues Row163 (eV)  Eigenvalues Row164 (eV)  Eigenvalues Row165 (eV)  Eigenvalues Row166 (eV)  Eigenvalues Row167 (eV)  Eigenvalues Row168 (eV)  Eigenvalues Row169 (eV)  Eigenvalues Row170 (eV)  Eigenvalues Row171 (eV)  Eigenvalues Row172 (eV)  Eigenvalues Row173 (eV)  Eigenvalues Row174 (eV)  Eigenvalues Row175 (eV)  Eigenvalues Row176 (eV)  Eigenvalues Row177 (eV)  Eigenvalues Row178 (eV)  Eigenvalues Row179 (eV)  Eigenvalues Row180 (eV)  Eigenvalues Row181 (eV)  Eigenvalues Row182 (eV)  Eigenvalues Row183 (eV)  Eigenvalues Row184 (eV)  Eigenvalues Row185 (eV)  Eigenvalues Row186 (eV)  Eigenvalues Row187 (eV)  Eigenvalues Row188 (eV)  Eigenvalues Row189 (eV)
             0.557576                    0.0           2.087219e-14           2.264855e-14               0.916675               0.916675               0.916675               0.932582               0.932582               1.030979               1.030979                1.030979                1.030979                1.030979                1.030979                1.355480                1.477416                1.477416                1.477416                1.675099                1.675099                1.675099                1.675099                1.675099                1.675099                1.986306                2.051933                2.051933                2.208350                2.392135                2.392135                2.495324                2.495324                2.495324                2.709931                2.709931                2.709931                2.709931                2.709931                2.709931                3.280596                3.280596                3.280596                3.280596                3.280596                3.280596                3.280596                3.280596                3.280596                3.280596                3.410074                3.410074                3.603581                3.603581                3.632769                4.122764                4.122764                4.122764                4.133225                4.133225                4.133225                4.133225                4.133225                4.133225                4.141659                4.141659                4.141659                4.142171                4.145222                4.145222                4.146335                4.170319                4.214145                4.214145                4.214145                4.214145                4.214145                4.214145                4.214252                4.214252                4.311096                4.311096                4.311096                4.739250                4.739250                4.739250                4.830596                4.830596                4.830596                4.830596                4.830596                4.830596                4.830596                4.830596                4.830596                4.830596                4.830681                4.830681                4.830681                4.830681                4.830681                 4.830681                 4.942655                 4.942655                 4.942655                 4.942655                 4.942655                 4.942655                 4.979273                 4.979273                 5.104234                 5.104234                 5.104234                 5.130596                 5.130596                 5.130596                 5.304801                 5.304801                 5.304801                 5.304801                 5.304801                 5.304801                 5.384488                 5.384488                 5.638621                 5.668547                 5.668547                 5.757043                 5.757043                 5.757043                 5.929901                 5.929901                 5.929901                 5.929901                 5.929901                 5.929901                 6.017973                 6.105064                 6.145840                 6.145840                 6.270201                 6.270201                 6.383053                 6.383053                 6.450985                 9.203769                 9.736258                 9.736258                 9.736258                 9.771314                 9.771314                10.078186                10.649262                10.649262                10.649262                10.651172                10.651172                10.651172                10.651172                10.651172                10.651172                10.655972                10.655972                10.655972                10.658176                10.659408                10.659408                10.661317                10.661369                10.661369                10.661369                10.661369                10.661369                10.661369                10.668400                10.668400                11.578642                11.578642                11.578642                11.580672                11.580672                11.584880                11.584880                11.584880                11.584880                11.584880                11.584880                11.585525                11.587179                11.587179                11.602013
             0.569192                    0.0           7.549517e-15           1.287859e-14               0.915433               0.915433               0.915433               0.935483               0.935483               1.029819               1.029819                1.029819                1.029819                1.029819                1.029819                1.359869                1.476394                1.476394                1.476394                1.674388                1.674388                1.674388                1.674388                1.674388                1.674388                1.988277                2.054044                2.054044                2.211337                2.395032                2.395032                2.495430                2.495430                2.495430                2.709988                2.709988                2.709988                2.709988                2.709988                2.709988                3.286882                3.286882                3.286882                3.286882                3.286882                3.286882                3.286882                3.286882                3.286882                3.286882                3.411379                3.411379                3.605209                3.605209                3.634722                4.129017                4.129017                4.129017                4.139609                4.139609                4.139609                4.139609                4.139609                4.139609                4.148148                4.148148                4.148148                4.148509                4.151753                4.151753                4.152880                4.174892                4.220717                4.220717                4.220717                4.220717                4.220717                4.220717                4.220833                4.220833                4.313850                4.313850                4.313850                4.742545                4.742545                4.742545                4.833809                4.833809                4.833809                4.833809                4.833809                4.833809                4.836882                4.836882                4.836882                4.836882                4.836882                4.836882                4.836882                4.836882                4.836882                 4.836882                 4.948589                 4.948589                 4.948589                 4.948589                 4.948589                 4.948589                 4.985367                 4.985367                 5.108272                 5.108272                 5.108272                 5.136882                 5.136882                 5.136882                 5.308846                 5.308846                 5.308846                 5.308846                 5.308846                 5.308846                 5.385287                 5.385287                 5.639130                 5.669250                 5.669250                 5.757221                 5.757221                 5.757221                 5.930091                 5.930091                 5.930091                 5.930091                 5.930091                 5.930091                 6.017650                 6.103960                 6.145136                 6.145136                 6.269417                 6.269417                 6.382153                 6.382153                 6.450194                 9.207703                 9.752364                 9.752364                 9.752364                 9.787064                 9.787064                10.086046                10.666100                10.666100                10.666100                10.667997                10.667997                10.667997                10.667997                10.667997                10.667997                10.672746                10.672746                10.672746                10.674927                10.676147                10.676147                10.678034                10.678120                10.678120                10.678120                10.678120                10.678120                10.678120                10.685080                10.685080                11.596084                11.596084                11.596084                11.598094                11.598094                11.602298                11.602298                11.602298                11.602298                11.602298                11.602298                11.602896                11.604575                11.604575                11.619200
             0.580808                    0.0           9.769963e-15           1.287859e-14               0.914192               0.914192               0.914192               0.938384               0.938384               1.028660               1.028660                1.028660                1.028660                1.028660                1.028660                1.364262                1.475364                1.475364                1.475364                1.673668                1.673668                1.673668                1.673668                1.673668                1.673668                1.990246                2.056153                2.056153                2.214324                2.397930                2.397930                2.495547                2.495547                2.495547                2.710055                2.710055                2.710055                2.710055                2.710055                2.710055                3.293187                3.293187                3.293187                3.293187                3.293187                3.293187                3.293187                3.293187                3.293187                3.293187                3.412677                3.412677                3.606830                3.606830                3.636667                4.135284                4.135284                4.135284                4.146008                4.146008                4.146008                4.146008                4.146008                4.146008                4.154653                4.154653                4.154653                4.154835                4.158302                4.158302                4.159443                4.179502                4.227307                4.227307                4.227307                4.227307                4.227307                4.227307                4.227430                4.227430                4.316633                4.316633                4.316633                4.745878                4.745878                4.745878                4.836969                4.836969                4.836969                4.836969                4.836969                4.836969                4.843187                4.843187                4.843187                4.843187                4.843187                4.843187                4.843187                4.843187                4.843187                 4.843187                 4.954544                 4.954544                 4.954544                 4.954544                 4.954544                 4.954544                 4.991479                 4.991479                 5.112335                 5.112335                 5.112335                 5.143187                 5.143187                 5.143187                 5.312918                 5.312918                 5.312918                 5.312918                 5.312918                 5.312918                 5.386116                 5.386116                 5.639674                 5.669991                 5.669991                 5.757441                 5.757441                 5.757441                 5.930324                 5.930324                 5.930324                 5.930324                 5.930324                 5.930324                 6.017357                 6.102888                 6.144470                 6.144470                 6.268668                 6.268668                 6.381292                 6.381292                 6.449444                 9.211442                 9.768495                 9.768495                 9.768495                 9.802845                 9.802845                10.094148                10.682961                10.682961                10.682961                10.684845                10.684845                10.684845                10.684845                10.684845                10.684845                10.689543                10.689543                10.689543                10.691701                10.692911                10.692911                10.694776                10.694895                10.694895                10.694895                10.694895                10.694895                10.694895                10.701785                10.701785                11.613546                11.613546                11.613546                11.615537                11.615537                11.619737                11.619737                11.619737                11.619737                11.619737                11.619737                11.620288                11.621992                11.621992                11.636413
             0.592424                    0.0           1.154632e-14           2.531308e-14               0.912953               0.912953               0.912953               0.941286               0.941286               1.027502               1.027502                1.027502                1.027502                1.027502                1.027502                1.368658                1.474326                1.474326                1.474326                1.672941                1.672941                1.672941                1.672941                1.672941                1.672941                1.992213                2.058259                2.058259                2.217314                2.400830                2.400830                2.495675                2.495675                2.495675                2.710132                2.710132                2.710132                2.710132                2.710132                2.710132                3.299510                3.299510                3.299510                3.299510                3.299510                3.299510                3.299510                3.299510                3.299510                3.299510                3.413968                3.413968                3.608444                3.608444                3.638605                4.141565                4.141565                4.141565                4.152422                4.152422                4.152422                4.152422                4.152422                4.152422                4.161141                4.161175                4.161175                4.161175                4.164867                4.164867                4.166022                4.184155                4.233914                4.233914                4.233914                4.233914                4.233914                4.233914                4.234046                4.234046                4.319446                4.319446                4.319446                4.749247                4.749247                4.749247                4.840162                4.840162                4.840162                4.840162                4.840162                4.840162                4.849510                4.849510                4.849510                4.849510                4.849510                4.849510                4.849510                4.849510                4.849510                 4.849510                 4.960518                 4.960518                 4.960518                 4.960518                 4.960518                 4.960518                 4.997607                 4.997607                 5.116423                 5.116423                 5.116423                 5.149510                 5.149510                 5.149510                 5.317016                 5.317016                 5.317016                 5.317016                 5.317016                 5.317016                 5.386973                 5.386973                 5.640255                 5.670770                 5.670770                 5.757702                 5.757702                 5.757702                 5.930600                 5.930600                 5.930600                 5.930600                 5.930600                 5.930600                 6.017095                 6.101848                 6.143843                 6.143843                 6.267954                 6.267954                 6.380471                 6.380471                 6.448733                 9.214987                 9.784652                 9.784652                 9.784652                 9.818657                 9.818657                10.102489                10.699844                10.699844                10.699844                10.701715                10.701715                10.701715                10.701715                10.701715                10.701715                10.706363                10.706363                10.706363                10.708499                10.709697                10.709697                10.711541                10.711693                10.711693                10.711693                10.711693                10.711693                10.711693                10.718514                10.718514                11.631029                11.631029                11.631029                11.633001                11.633001                11.637196                11.637196                11.637196                11.637196                11.637196                11.637196                11.637701                11.639429                11.639429                11.653652
             0.604040                    0.0           2.575717e-14           3.641532e-14               0.911715               0.911715               0.911715               0.944187               0.944187               1.026345               1.026345                1.026345                1.026345                1.026345                1.026345                1.373058                1.473281                1.473281                1.473281                1.672205                1.672205                1.672205                1.672205                1.672205                1.672205                1.994179                2.060363                2.060363                2.220305                2.403732                2.403732                2.495814                2.495814                2.495814                2.710219                2.710219                2.710219                2.710219                2.710219                2.710219                3.305852                3.305852                3.305852                3.305852                3.305852                3.305852                3.305852                3.305852                3.305852                3.305852                3.415252                3.415252                3.610051                3.610051                3.640535                4.147860                4.147860                4.147860                4.158851                4.158851                4.158851                4.158851                4.158851                4.158851                4.167419                4.167712                4.167712                4.167712                4.171448                4.171448                4.172617                4.188860                4.240538                4.240538                4.240538                4.240538                4.240538                4.240538                4.240678                4.240678                4.322289                4.322289                4.322289                4.752653                4.752653                4.752653                4.843388                4.843388                4.843388                4.843388                4.843388                4.843388                4.855852                4.855852                4.855852                4.855852                4.855852                4.855852                4.855852                4.855852                4.855852                 4.855852                 4.966512                 4.966512                 4.966512                 4.966512                 4.966512                 4.966512                 5.003752                 5.003752                 5.120537                 5.120537                 5.120537                 5.155852                 5.155852                 5.155852                 5.321139                 5.321139                 5.321139                 5.321139                 5.321139                 5.321139                 5.387858                 5.387858                 5.640873                 5.671586                 5.671586                 5.758006                 5.758006                 5.758006                 5.930920                 5.930920                 5.930920                 5.930920                 5.930920                 5.930920                 6.016865                 6.100841                 6.143253                 6.143253                 6.267276                 6.267276                 6.379690                 6.379690                 6.448063                 9.218341                 9.800836                 9.800836                 9.800836                 9.834498                 9.834498                10.111066                10.716750                10.716750                10.716750                10.718608                10.718608                10.718608                10.718608                10.718608                10.718608                10.723207                10.723207                10.723207                10.725321                10.726508                10.726508                10.728330                10.728515                10.728515                10.728515                10.728515                10.728515                10.728515                10.735268                10.735268                11.648531                11.648531                11.648531                11.650485                11.650485                11.654676                11.654676                11.654676                11.654676                11.654676                11.654676                11.655135                11.656887                11.656887                11.670917
             0.615657                    0.0           8.881784e-15           2.087219e-14               0.910478               0.910478               0.910478               0.947089               0.947089               1.025189               1.025189                1.025189                1.025189                1.025189                1.025189                1.377461                1.472228                1.472228                1.472228                1.671462                1.671462                1.671462                1.671462                1.671462                1.671462                1.996142                2.062464                2.062464                2.223297                2.406635                2.406635                2.495964                2.495964                2.495964                2.710316                2.710316                2.710316                2.710316                2.710316                2.710316                3.312213                3.312213                3.312213                3.312213                3.312213                3.312213                3.312213                3.312213                3.312213                3.312213                3.416530                3.416530                3.611650                3.611650                3.642457                4.154169                4.154169                4.154169                4.165295                4.165295                4.165295                4.165295                4.165295                4.165295                4.173657                4.174266                4.174266                4.174266                4.178046                4.178046                4.179229                4.193628                4.247179                4.247179                4.247179                4.247179                4.247179                4.247179                4.247329                4.247329                4.325162                4.325162                4.325162                4.756095                4.756095                4.756095                4.846647                4.846647                4.846647                4.846647                4.846647                4.846647                4.862213                4.862213                4.862213                4.862213                4.862213                4.862213                4.862213                4.862213                4.862213                 4.862213                 4.972526                 4.972526                 4.972526                 4.972526                 4.972526                 4.972526                 5.009914                 5.009914                 5.124676                 5.124676                 5.124676                 5.162213                 5.162213                 5.162213                 5.325287                 5.325287                 5.325287                 5.325287                 5.325287                 5.325287                 5.388773                 5.388773                 5.641527                 5.672439                 5.672439                 5.758351                 5.758351                 5.758351                 5.931283                 5.931283                 5.931283                 5.931283                 5.931283                 5.931283                 6.016665                 6.099865                 6.142702                 6.142702                 6.266633                 6.266633                 6.378948                 6.378948                 6.447433                 9.221509                 9.817045                 9.817045                 9.817045                 9.850370                 9.850370                10.119877                10.733678                10.733678                10.733678                10.735524                10.735524                10.735524                10.735524                10.735524                10.735524                10.740073                10.740073                10.740073                10.742166                10.743342                10.743342                10.745144                10.745361                10.745361                10.745361                10.745361                10.745361                10.745361                10.752046                10.752046                11.666054                11.666054                11.666054                11.667990                11.667990                11.672176                11.672176                11.672176                11.672176                11.672176                11.672176                11.672590                11.674366                11.674366                11.688208
             0.627273                    0.0           3.508305e-14           3.597123e-14               0.909243               0.909243               0.909243               0.949991               0.949991               1.024034               1.024034                1.024034                1.024034                1.024034                1.024034                1.381867                1.471167                1.471167                1.471167                1.670711                1.670711                1.670711                1.670711                1.670711                1.670711                1.998104                2.064563                2.064563                2.226291                2.409539                2.409539                2.496125                2.496125                2.496125                2.710424                2.710424                2.710424                2.710424                2.710424                2.710424                3.318592                3.318592                3.318592                3.318592                3.318592                3.318592                3.318592                3.318592                3.318592                3.318592                3.417800                3.417800                3.613241                3.613241                3.644371                4.160492                4.160492                4.160492                4.171754                4.171754                4.171754                4.171754                4.171754                4.171754                4.179841                4.180835                4.180835                4.180835                4.184660                4.184660                4.185858                4.198472                4.253838                4.253838                4.253838                4.253838                4.253838                4.253838                4.253996                4.253996                4.328064                4.328064                4.328064                4.759573                4.759573                4.759573                4.849939                4.849939                4.849939                4.849939                4.849939                4.849939                4.868592                4.868592                4.868592                4.868592                4.868592                4.868592                4.868592                4.868592                4.868592                 4.868592                 4.978559                 4.978559                 4.978559                 4.978559                 4.978559                 4.978559                 5.016093                 5.016093                 5.128840                 5.128840                 5.128840                 5.168592                 5.168592                 5.168592                 5.329461                 5.329461                 5.329461                 5.329461                 5.329461                 5.329461                 5.389716                 5.389716                 5.642217                 5.673331                 5.673331                 5.758739                 5.758739                 5.758739                 5.931690                 5.931690                 5.931690                 5.931690                 5.931690                 5.931690                 6.016498                 6.098923                 6.142190                 6.142190                 6.266026                 6.266026                 6.378246                 6.378246                 6.446844                 9.224494                 9.833280                 9.833280                 9.833280                 9.866272                 9.866272                10.128917                10.750628                10.750628                10.750628                10.752462                10.752462                10.752462                10.752462                10.752462                10.752462                10.756963                10.756963                10.756963                10.759035                10.760200                10.760200                10.761981                10.762230                10.762230                10.762230                10.762230                10.762230                10.762230                10.768848                10.768848                11.683597                11.683597                11.683597                11.685515                11.685515                11.689696                11.689696                11.689696                11.689696                11.689696                11.689696                11.690066                11.691865                11.691865                11.705524
             0.638889                    0.0           1.287859e-14           2.087219e-14               0.908009               0.908009               0.908009               0.952892               0.952892               1.022880               1.022880                1.022880                1.022880                1.022880                1.022880                1.386276                1.470099                1.470099                1.470099                1.669952                1.669952                1.669952                1.669952                1.669952                1.669952                2.000064                2.066659                2.066659                2.229286                2.412444                2.412444                2.496297                2.496297                2.496297                2.710541                2.710541                2.710541                2.710541                2.710541                2.710541                3.324990                3.324990                3.324990                3.324990                3.324990                3.324990                3.324990                3.324990                3.324990                3.324990                3.419063                3.419063                3.614825                3.614825                3.646278                4.166829                4.166829                4.166829                4.178229                4.178229                4.178229                4.178229                4.178229                4.178229                4.185956                4.187421                4.187421                4.187421                4.191291                4.191291                4.192503                4.203409                4.260513                4.260513                4.260513                4.260513                4.260513                4.260513                4.260682                4.260682                4.330997                4.330997                4.330997                4.763088                4.763088                4.763088                4.853264                4.853264                4.853264                4.853264                4.853264                4.853264                4.874990                4.874990                4.874990                4.874990                4.874990                4.874990                4.874990                4.874990                4.874990                 4.874990                 4.984611                 4.984611                 4.984611                 4.984611                 4.984611                 4.984611                 5.022288                 5.022288                 5.133029                 5.133029                 5.133029                 5.174990                 5.174990                 5.174990                 5.333659                 5.333659                 5.333659                 5.333659                 5.333659                 5.333659                 5.390688                 5.390688                 5.642944                 5.674259                 5.674259                 5.759169                 5.759169                 5.759169                 5.932141                 5.932141                 5.932141                 5.932141                 5.932141                 5.932141                 6.016362                 6.098013                 6.141716                 6.141716                 6.265454                 6.265454                 6.377585                 6.377585                 6.446295                 9.227299                 9.849541                 9.849541                 9.849541                 9.882203                 9.882203                10.138183                10.767601                10.767601                10.767601                10.769423                10.769423                10.769423                10.769423                10.769423                10.769423                10.773876                10.773876                10.773876                10.775927                10.777082                10.777082                10.778842                10.779122                10.779122                10.779122                10.779122                10.779122                10.779122                10.785675                10.785675                11.701160                11.701160                11.701160                11.703061                11.703061                11.707237                11.707237                11.707237                11.707237                11.707237                11.707237                11.707563                11.709385                11.709385                11.722865
             0.650505                    0.0           2.975398e-14           4.396483e-14               0.906777               0.906777               0.906777               0.955794               0.955794               1.021726               1.021726                1.021726                1.021726                1.021726                1.021726                1.390689                1.469023                1.469023                1.469023                1.669184                1.669184                1.669184                1.669184                1.669184                1.669184                2.002022                2.068753                2.068753                2.232282                2.415350                2.415350                2.496479                2.496479                2.496479                2.710668                2.710668                2.710668                2.710668                2.710668                2.710668                3.331406                3.331406                3.331406                3.331406                3.331406                3.331406                3.331406                3.331406                3.331406                3.331406                3.420319                3.420319                3.616402                3.616402                3.648177                4.173180                4.173180                4.173180                4.184718                4.184718                4.184718                4.184718                4.184718                4.184718                4.191981                4.194022                4.194022                4.194022                4.197937                4.197937                4.199165                4.208458                4.267206                4.267206                4.267206                4.267206                4.267206                4.267206                4.267384                4.267384                4.333958                4.333958                4.333958                4.766639                4.766639                4.766639                4.856621                4.856621                4.856621                4.856621                4.856621                4.856621                4.881406                4.881406                4.881406                4.881406                4.881406                4.881406                4.881406                4.881406                4.881406                 4.881406                 4.990682                 4.990682                 4.990682                 4.990682                 4.990682                 4.990682                 5.028500                 5.028500                 5.137243                 5.137243                 5.137243                 5.181406                 5.181406                 5.181406                 5.337882                 5.337882                 5.337882                 5.337882                 5.337882                 5.337882                 5.391689                 5.391689                 5.643707                 5.675225                 5.675225                 5.759642                 5.759642                 5.759642                 5.932635                 5.932635                 5.932635                 5.932635                 5.932635                 5.932635                 6.016257                 6.097135                 6.141280                 6.141280                 6.264917                 6.264917                 6.376963                 6.376963                 6.445787                 9.229928                 9.865828                 9.865828                 9.865828                 9.898165                 9.898165                10.147671                10.784597                10.784597                10.784597                10.786406                10.786406                10.786406                10.786406                10.786406                10.786406                10.790812                10.790812                10.790812                10.792842                10.793986                10.793986                10.795727                10.796037                10.796037                10.796037                10.796037                10.796037                10.796037                10.802525                10.802525                11.718744                11.718744                11.718744                11.720626                11.720626                11.724798                11.724798                11.724798                11.724798                11.724798                11.724798                11.725081                11.726925                11.726925                11.740231
             0.662121                    0.0           1.776357e-15           1.820766e-14               0.905546               0.905546               0.905546               0.958695               0.958695               1.020574               1.020574                1.020574                1.020574                1.020574                1.020574                1.395104                1.467940                1.467940                1.467940                1.668410                1.668410                1.668410                1.668410                1.668410                1.668410                2.003977                2.070843                2.070843                2.235279                2.418257                2.418257                2.496671                2.496671                2.496671                2.710805                2.710805                2.710805                2.710805                2.710805                2.710805                3.337841                3.337841                3.337841                3.337841                3.337841                3.337841                3.337841                3.337841                3.337841                3.337841                3.421568                3.421568                3.617971                3.617971                3.650068                4.179545                4.179545                4.179545                4.191222                4.191222                4.191222                4.191222                4.191222                4.191222                4.197896                4.200639                4.200639                4.200639                4.204600                4.204600                4.205842                4.213640                4.273916                4.273916                4.273916                4.273916                4.273916                4.273916                4.274104                4.274104                4.336950                4.336950                4.336950                4.770225                4.770225                4.770225                4.860012                4.860012                4.860012                4.860012                4.860012                4.860012                4.887841                4.887841                4.887841                4.887841                4.887841                4.887841                4.887841                4.887841                4.887841                 4.887841                 4.996771                 4.996771                 4.996771                 4.996771                 4.996771                 4.996771                 5.034728                 5.034728                 5.141481                 5.141481                 5.141481                 5.187841                 5.187841                 5.187841                 5.342129                 5.342129                 5.342129                 5.342129                 5.342129                 5.342129                 5.392719                 5.392719                 5.644506                 5.676228                 5.676228                 5.760157                 5.760157                 5.760157                 5.933174                 5.933174                 5.933174                 5.933174                 5.933174                 5.933174                 6.016185                 6.096290                 6.140883                 6.140883                 6.264416                 6.264416                 6.376382                 6.376382                 6.445320                 9.232385                 9.882140                 9.882140                 9.882140                 9.914156                 9.914156                10.157376                10.801614                10.801614                10.801614                10.803411                10.803411                10.803411                10.803411                10.803411                10.803411                10.807771                10.807771                10.807771                10.809780                10.810914                10.810914                10.812635                10.812975                10.812975                10.812975                10.812975                10.812975                10.812975                10.819399                10.819399                11.736347                11.736347                11.736347                11.738212                11.738212                11.742379                11.742379                11.742379                11.742379                11.742379                11.742379                11.742619                11.744486                11.744486                11.757621
